"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para BRASIL  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"alloc dis";0.04633332215979169;0.0011700790693321321;0.001241623515432254;0.029069597155342602;0.0001116068406445958;0.036699094362006635;0.013506826090059737;0.0;0.0003941354657495417;0.0012279230796951035;0.06487710386902715;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2003 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.6021482012750973;0.0015791380170252476;2.260722649921027e-05;0.008026803893515237;0.0037483227744884873;0.028616130453585135;0.0012587427838361572;0.0;9.246090906651944e-05;0.0008379605543752177;0.6463303678874885;0.6463303678874885;-0.018093581727544814;0.9316415121313304;0.003105705673098452;0.0683584878686696;0.018093581727544716
"1.2. Floresta Plantada";0.00020222560729816293;0.0039854738257372;0.0;5.173742050182176e-06;0.0;0.000384161093278402;3.41777962025914e-05;0.0;0.0;0.0;0.004611212064566538;0.004611212064566538;0.0016910545182286332;0.8643007022735663;0.024637404946696747;0.13569929772643374;0.0016910545182286345
"2.1. Área Úmida Natural não Florestal";0.0001696462872662999;0.0;0.002836748612277571;0.00017705197345086986;0.0001286979307377627;0.00011109620375963053;6.996363600095965e-06;0.0;0.0;0.0;0.00343023737109223;0.00343023737109223;0.0002854479824022316;0.8269831808678346;0.038590575744022644;0.17301681913216538;0.00028544798240223235
"2.2. Formação Campestre (Campo)";0.013315358893704271;0.00012037790611755869;0.0006097160596050051;0.04026258324954102;2.5018090518354072e-06;0.00748304952134303;0.0009040268530517411;0.0;6.416271307764054e-05;0.0002950671822429097;0.06305684418773501;0.06305684418773501;-0.007764871005326678;0.6385125003983703;0.009757685156852929;0.36148749960162974;0.007764871005326697
"2.5. Outra Formação não Florestal";4.889001905781553e-06;0.0;0.0;1.1171453354821623e-05;0.00011091990810427414;5.077960835961319e-05;0.0;0.0;0.0;0.0;0.0001777599717244905;0.0001777599717244905;0.004916831785508683;0.6239869810296128;0.051696825819256144;0.3760130189703872;0.004916831785508684
"3.1. Pastagem";0.0081996748857647;0.00022259174397797768;1.004305439502296e-05;0.0030759035919336077;0.0005050327149817535;0.18237114003946264;0.005013834649817572;0.0;0.00045346896249595967;7.572018004112072e-05;0.19992740982287036;0.19992740982287036;0.024066530619740584;0.9121867791967;0.007509042231072104;0.08781322080330001;0.024066530619740595
"3.2. Agricultura";0.00010443602289781056;5.727861271577206e-05;5.043774453736755e-05;0.002138223848707451;1.6274969449304017e-05;0.004818971444230464;0.03406918459474221;0.0;1.3808460922873435e-05;7.117416504955174e-06;0.04127573311470821;0.04127573311470821;3.2318851468282964e-05;0.8254047117724466;0.013454207774768414;0.17459528822755344;3.231885146828123e-05
"3.3 Mosaico de Agricultura ou Pastagem";0.0038795885426443563;0.00033740647722141647;0.0;0.0015293743583429703;0.00023371295046384293;0.0;0.0;0.01698915162557561;0.0003233690380224428;9.343368083074142e-05;0.023386036673101383;0.023386036673101383;-0.006396885047525772;0.726465619765171;0.013680021167974728;0.273534380234829;0.006396885047525773
"4.1. Infraestrutura Urbana";5.3107883598879704e-05;0.0;0.0;4.188243856281662e-06;1.771990462137738e-05;0.0001041066784521209;1.3989362556634513e-05;0.0;0.0035396858561831997;0.0;0.003732797929268494;0.003732797929268494;0.0007541580105001419;0.9482661326049499;0.022878820549095222;0.05173386739505015;0.0007541580105001411
"5.1. Rio, Lago e Oceano";0.00015965775976614776;0.0;0.00018613265618028484;6.149882765587236e-05;0.00033140879533453797;5.450540013990665e-05;7.099562369491112e-06;0.0;0.0;0.01327129797597593;0.014071600977422171;0.014071600977422171;0.0005089960125487039;0.9431263718513394;0.0211953944580606;0.05687362814866059;0.0005089960125487028
"total";0.6282367861599438;0.006302266582795172;0.0037156853534944623;0.05529197318240831;0.0050945917572331745;0.22399394044261095;0.04130805196617649;0.01698915162557561;0.004486955939768635;0.014580596989970874;0.9999999999999999;0.9999999999999999;0;0.8995843869626988;0.005637945760083129;0.10041561303730118;0.03225533778039723
"adj population";0.6282367861599644;0.006302266582795175;0.0037156853534944605;0.055291973182408534;0.0050945917572331745;0.2239939404426128;0.041308051966176214;0.016989151625575627;0.004486955939768641;0.014580596989970898;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.747183004589884e-18;9.154270405756287e-18;1.0991466111491237e-17;3.415414594859808e-18;1.1730001483875418e-17;1.966939905104256e-18;3.851568622118532e-18;5.544057416991284e-18;1.1428559515724298e-17;7.526077535249776e-18;6.735553859576078e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9584733249316548;0.6323873757764098;0.7634523223581663;0.7281813422847973;0.021772089578481504;0.8141789000144315;0.82475892648335;1.0;0.7888835780200953;0.9102026470592711;0.8995843869626986;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0032530070187736394;0.017085644591730793;0.03578186934475929;0.01143129669042365;0.0014561263496647076;0.006566718563977033;0.013433057544978994;0.019290774697155975;0.018210107210357335;0.020208758408073454;0.005653664662064027;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9967469929812264;0.9829143554082692;0.9642181306552408;0.9885687033095764;0.9985438736503353;0.9934332814360229;0.986566942455021;0.980709225302844;0.9817898927896427;0.9797912415919265;0.1004156130373014;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05217716976969311;0.0012514764776586761;0.0011869775176293175;0.03005877986573459;0.00013368012724043272;0.035112539566815426;0.014413097039932002;0.0;0.00038622414617058877;0.0016006060028924823;0.06816027525688331;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2004 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.5955843804466593;0.001595156227230116;2.259092328816475e-05;0.007577340896152544;0.005805277821762997;0.028240928332542322;0.0012427505595485728;0.0;7.583811559363039e-05;0.0007984201320998284;0.6409426834548776;0.6409426834548776;-0.023415255299369366;0.9292318889362751;0.003148338156166067;0.07076811106372494;0.023415255299369386
"1.2. Floresta Plantada";0.00019866985979655492;0.004172237504730065;0.0;5.170011003892966e-06;0.0;0.00043574101358623756;2.8185847758611e-05;0.0;0.0;0.0;0.004840004236875361;0.004840004236875361;0.0017357152878474105;0.8620317876877734;0.024132684836927428;0.13796821231222656;0.0017357152878474122
"2.1. Área Úmida Natural não Florestal";0.0001417044523263136;0.0;0.0026812125475280985;0.00018376704279262252;0.00013239744602411402;0.00012256038460138502;1.538193826099369e-05;0.0;6.197646835075289e-06;0.0;0.0032832214583686024;0.0032832214583686024;0.00025475419128116966;0.8166407845239789;0.037099159104886016;0.18335921547602108;0.00025475419128117
"2.2. Formação Campestre (Campo)";0.009757337600419743;8.492285908488735e-05;0.0005934162144599802;0.04428171456832406;1.6763987603033287e-05;0.007612925976756401;0.0008643030605300358;0.0;6.411644210970051e-05;0.00025222386777297613;0.06352772457706081;0.06352772457706081;-0.00490392753062152;0.6970455004194148;0.010342666070751337;0.3029544995805852;0.004903927530621528
"2.5. Outra Formação não Florestal";4.885476199969091e-06;0.0;0.0;1.1163397056463434e-05;0.00012705476054868567;6.836637122246815e-05;0.0;0.0;0.0;0.0;0.00021147000502758635;0.00021147000502758635;0.0075960799660013244;0.6008169363409781;0.0598617223892849;0.3991830636590219;0.007596079966001327
"3.1. Pastagem";0.007514767225449941;0.00025678436116557274;1.0035811842056573e-05;0.0027509533239155766;0.001115604005492193;0.18427229874485687;0.004817382148371637;0.0;0.000435196678903208;0.00010359006556942577;0.2012766123655665;0.2012766123655665;0.025284574564159657;0.9155176877191004;0.007518954122276045;0.08448231228089964;0.025284574564159584
"3.2. Agricultura";0.00014478957383327873;0.00012193319052588687;5.349278427251108e-05;0.0022040277225569473;4.914736089030843e-05;0.00562400147634146;0.036836981488718536;0.0;1.3798502945381269e-05;2.340618033064711e-05;0.045071578280414956;0.045071578280414956;-0.0012482341997070018;0.8172995686890631;0.013016841527548973;0.18270043131093694;0.0012482341997069948
"3.3 Mosaico de Agricultura ou Pastagem";0.0038835253185322;0.00034468538198624457;0.0;0.0015483514733051137;0.0002207992333074523;0.0;0.0;0.016216132569981515;0.00032849170166782913;0.00011285463284177445;0.022654840311622126;0.022654840311622126;-0.006438707741640615;0.7157910780621352;0.013580862000287724;0.28420892193786484;0.006438707741640612
"4.1. Infraestrutura Urbana";5.3069584825939835e-05;0.0;0.0;4.1852235024358926e-06;1.770712590459145e-05;0.00010403160187649087;1.835903751957175e-05;0.0;0.0035821211933127154;0.0;0.003779473766941745;0.003779473766941745;0.000726286514425795;0.9477830550498245;0.022636996262558117;0.05221694495017548;0.0007262865144257945
"5.1. Rio, Lago e Oceano";0.0002442986174649221;0.0;0.00017722736825896132;5.7123387829621874e-05;0.0003227982294955381;8.033302794245184e-05;0.0;0.0;0.0;0.013530610912230233;0.014412391543221728;0.014412391543221728;0.0004087142476231565;0.9388178826291879;0.020493282445349943;0.06118211737081214;0.0004087142476231556
"total";0.6175274281555082;0.006575719524722773;0.0035379756496497724;0.05862379704643928;0.007807549971028913;0.22656118692972607;0.04382334408070796;0.016216132569981515;0.00450576028136754;0.014821105790844884;0.9999999999999998;0.9999999999999998;0;0.901284744736892;0.005714880968816906;0.09871525526310798;0.03600612477133848
"adj population";0.6175274281555286;0.006575719524722775;0.0035379756496497694;0.058623797046439406;0.007807549971028912;0.22656118692972857;0.043823344080707746;0.016216132569981546;0.004505760281367544;0.014821105790844905;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7424923393570046e-18;8.985385021571899e-18;1.1315370748152017e-17;3.3705794747371297e-18;9.365929084599938e-18;1.960568354263574e-18;3.741502274321237e-18;5.648971962995007e-18;1.1400908566831697e-17;7.417704387083139e-18;6.494941221391265e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9644662784058197;0.634491402658474;0.7578380444177205;0.7553539142687397;0.01627332018624812;0.8133445151927731;0.8405789713554741;1.0;0.7950092702724765;0.9129285697824383;0.9012847447368912;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0033497622856557326;0.016825298756773445;0.0350914100542402;0.011408578792945104;0.0013357925238703216;0.006540108306843107;0.013413423493231163;0.019431663991321676;0.018227439156310577;0.019805958190579478;0.005742941449691498;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9966502377143442;0.9831747012432266;0.9649085899457598;0.9885914212070549;0.9986642074761297;0.9934598916931568;0.9865865765067688;0.9805683360086783;0.9817725608436895;0.9801940418094205;0.09871525526310876;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.043886095417697835;0.001335533464290592;0.0012040178216810079;0.02868416495623044;0.00016883048895780135;0.03400862724141923;0.013972725183978851;0.0;0.00039470514725805945;0.0017635612619829912;0.06270913049174841;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2005 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.5932901528633526;0.0017770543852977337;2.26062049939673e-05;0.00782964691193641;0.00390692730108707;0.028846993009773045;0.0011914483687781574;0.0;7.567969211040853e-05;0.0007881341272698067;0.6377286428645993;0.6377286428645993;-0.019024447272192973;0.9303175566936541;0.0031718188757324543;0.06968244330634588;0.0190244472721931
"1.2. Floresta Plantada";0.00019805414981348234;0.004258839660526025;0.0;5.173508275170889e-06;0.0;0.0004569551092631343;3.447547287490698e-05;0.0;0.0;0.0;0.004953497900752719;0.004953497900752719;0.0019071104235706422;0.8597640991992475;0.023879757549874602;0.14023590080075254;0.001907110423570643
"2.1. Área Úmida Natural não Florestal";0.00014968430636937355;0.0;0.002489591392223876;0.00018389135262486533;0.00013248700672038755;9.69303470830098e-05;1.7458013257159938e-05;0.0;6.201839254056738e-06;0.0;0.0030762442575327288;0.0030762442575327288;0.0004324848509334316;0.8092957463074234;0.03766263597864107;0.1907042536925766;0.00043248485093343083
"2.2. Formação Campestre (Campo)";0.013154520160931263;7.729446772274416e-05;0.0007351270462760026;0.039853121619648484;2.5016960078464224e-06;0.007500875732115295;0.0007834547574069939;0.0;7.39714524013472e-05;0.00030446034469532957;0.0624853272772053;0.0624853272772053;-0.007888178666420734;0.6377996780403683;0.009830100436250091;0.3622003219596317;0.007888178666420748
"2.5. Outra Formação não Florestal";4.888780996724893e-06;0.0;0.0;1.1170948573831621e-05;0.00011541299184860806;5.9790099131637715e-05;0.0;0.0;0.0;0.0;0.00019126282055080229;0.00019126282055080229;0.005066629530400737;0.6034261730337321;0.05799195767572893;0.39657382696626786;0.005066629530400737
"3.1. Pastagem";0.007713339301589283;0.00028256535724474814;2.5106501501564587e-05;0.002907543839040234;0.0004895895975760479;0.1865245997287956;0.00465104978380633;0.0;0.0004712030728914932;0.00011992064791336566;0.20318491783035866;0.20318491783035866;0.026214188117720222;0.9180041595632964;0.0075274621018111805;0.0819958404367036;0.026214188117720277
"3.2. Agricultura";0.0001222212355651882;9.761491480919384e-05;5.3528969645786203e-05;0.0022162047768603376;2.1253410532733715e-05;0.005696156896293225;0.03890321528013592;0.0;1.3807836988963165e-05;2.3422013519809496e-05;0.04714742533435116;0.04714742533435116;-0.001547952201539634;0.8251397611693421;0.01293328226690907;0.17486023883065793;0.0015479522015396374
"3.3 Mosaico de Agricultura ou Pastagem";0.00390977405510458;0.00036723953872291654;0.0;0.0015136646284593719;0.00022125683199543546;0.0;0.0;0.016547775061797627;0.0003251190470471044;9.855609016845442e-05;0.02298338525329549;0.02298338525329549;-0.006435610191497863;0.7199885865127249;0.01360987998059985;0.2800114134872751;0.006435610191497864
"4.1. Infraestrutura Urbana";5.31054839245304e-05;0.0;0.0;4.188054610906597e-06;1.7719103949279178e-05;0.0001091015471272452;1.8371456552057205e-05;0.0;0.0036263442162027485;0.0;0.003828829862366767;0.003828829862366767;0.0007634972945293546;0.9471155278655153;0.022502449454780526;0.05288447213448466;0.0007634972945293542
"5.1. Rio, Lago e Oceano";0.00010845525475914179;0.0;0.00018276899382496312;7.254297075494351e-05;0.00035074441123412987;0.00010770347849676799;0.0;0.0;0.0;0.01359825148989654;0.014420466598966487;0.014420466598966487;0.0005122781144968194;0.9429827666513322;0.02059813215586956;0.05701723334866782;0.0005122781144968197
"total";0.6187041955924062;0.006860608324323362;0.0035087291084661596;0.05459714861078455;0.005257892350951539;0.22939910594807894;0.04559947313281152;0.016547775061797627;0.004592327156896121;0.014932744713463307;0.9999999999999998;0.9999999999999998;0;0.8992073043044296;0.0057174678625847575;0.10079269569557037;0.034896188331651305
"adj population";0.6187041955924242;0.006860608324323363;0.003508729108466158;0.0545971486107848;0.005257892350951539;0.22939910594808138;0.0455994731328114;0.01654777506179763;0.004592327156896126;0.014932744713463324;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.744443587745271e-18;8.815571982788047e-18;1.1438872844579579e-17;3.4346026895852093e-18;1.146806928283389e-17;1.9581186476209023e-18;3.680539733401285e-18;5.59361457219122e-18;1.1296188727760822e-17;7.404101883474677e-18;6.68341239519809e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9589237588655449;0.6207670601784514;0.7095422060987205;0.7299487726686221;0.02195042883061716;0.8131008137887561;0.8531505433588601;1.0;0.7896528475235497;0.9106330919617484;0.8992073043044294;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0033264040673996985;0.016338193482131273;0.03346845429311096;0.011553735962659304;0.0017377093602856729;0.00651521105136835;0.013433214889101625;0.019362425311787394;0.017973851096924433;0.019711139669710328;0.005731938958439808;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9966735959326003;0.9836618065178687;0.966531545706889;0.9884462640373407;0.9982622906397143;0.9934847889486317;0.9865667851108983;0.9806375746882126;0.9820261489030756;0.9802888603302897;0.10079269569557059;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05082808545810713;0.0013893164804533887;0.0011733057306177056;0.02948805398227214;0.00015169965740438845;0.03332063620312614;0.013392515705351202;0.0;0.0004049712923280373;0.0016444302181398938;0.0658965073639;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2006 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.588308810132957;0.001925433370965098;2.2583903745930336e-05;0.007443033333293346;0.005822705150381292;0.02845462911531474;0.0012428652836753038;0.0;6.340283323621368e-05;0.0007520039354387622;0.6340354670590076;0.6340354670590076;-0.02426096277659019;0.9278799699673679;0.0031971410100961758;0.07212003003263212;0.024260962776590178
"1.2. Floresta Plantada";0.00019785876740759337;0.004583765936066339;0.0;5.168404557351083e-06;0.0;0.0004706310830063761;5.61151054604031e-05;0.0;0.0;0.0;0.005313539296498063;0.005313539296498063;0.0020804456475393782;0.8626577654346723;0.02298927879269961;0.13734223456532768;0.0020804456475393765
"2.1. Área Úmida Natural não Florestal";0.00019393078430044174;0.0;0.0033800583659989764;0.00021002786182021987;0.00015124730553235454;0.00013953336061891205;2.6351150272502045e-05;0.0;6.195721077408909e-06;0.0;0.004107344549620816;0.004107344549620816;-9.342749833262873e-05;0.822930320347977;0.0371084932417813;0.17706967965202303;9.342749833262873e-05
"2.2. Formação Campestre (Campo)";0.009546866746620739;0.00013774702202858053;0.0003578992464541407;0.04319919792603752;2.4992280596349045e-06;0.007578118475250928;0.0007850804564971667;0.0;6.895985233738812e-05;0.00024399904094457592;0.06192036799423068;0.06192036799423068;-0.004819845797428342;0.697657318994981;0.010450794368262776;0.30234268100501904;0.004819845797428363
"2.5. Outra Formação não Florestal";4.883958165221973e-06;0.0;0.0;1.1159928320984241e-05;0.00010061191084295486;5.560063488069143e-05;0.0;0.0;0.0;0.0;0.00017225643220985251;0.00017225643220985251;0.0077883270600267234;0.5840821707045676;0.05844507402190029;0.4159178292954324;0.007788327060026726
"3.1. Pastagem";0.007299124189602972;0.0002734986905938323;2.508173368593714e-05;0.0027284969254949562;0.0012378195700605455;0.1878850351921713;0.004452566655399494;0.0;0.0004725755256330003;0.0001712896892234848;0.20454548817186555;0.20454548817186555;0.02639134390697591;0.9185489099339341;0.00751959829739826;0.08145109006606588;0.02639134390697595
"3.2. Agricultura";0.0001304804531677175;7.656780355644377e-05;4.500475064553432e-05;0.0019069686907912627;2.8194868182550317e-05;0.006144169623089579;0.04037077114883898;0.0;1.3794215419238082e-05;2.7348295076473838e-05;0.04874329984876778;0.04874329984876778;-0.0017887040340346366;0.8282322139472369;0.012773452731101644;0.1717677860527631;0.0017887040340346314
"3.3 Mosaico de Agricultura ou Pastagem";0.00393568164868141;0.0003969721208271452;0.0;0.0015596268055679517;0.00024963210344161434;0.0;0.0;0.016121141901269346;0.0003489740546831897;7.364901174497793e-05;0.022685677646215634;0.022685677646215634;-0.006564535744946288;0.7106308285200656;0.013433763180180584;0.28936917147993435;0.0065645357449462885
"4.1. Infraestrutura Urbana";5.765211659339434e-05;0.0;0.0;4.1839230530137486e-06;1.7701623875455595e-05;0.00012637497216012902;2.0846014589294714e-05;0.0;0.0036848709717741744;0.0;0.003911629622045462;0.003911629622045462;0.0007471435521151513;0.9420296213646345;0.0220357115511525;0.05797037863536547;0.0007471435521151518
"5.1. Rio, Lago e Oceano";9.921548492098587e-05;0.0;0.0001832890507576679;3.26583978657072e-05;0.0003501717318601751;8.273962234881783e-05;0.0;0.0;0.0;0.013816855091767695;0.014564929379521049;0.014564929379521049;0.0005202156846749206;0.9486386601499639;0.020706697950441662;0.0513613398500361;0.0005202156846749201
"total";0.6097745042824174;0.0073939849440374395;0.004013917051288187;0.05710052219680232;0.007960583492236578;0.2309368320788415;0.04695459581473315;0.016121141901269346;0.004658773174160614;0.01508514506419597;0.9999999999999998;0.9999999999999998;0;0.9014511185777255;0.00581211846799296;0.09854888142227447;0.0375274758513321
"adj population";0.6097745042824321;0.007393984944037442;0.004013917051288184;0.057100522196802464;0.007960583492236575;0.230936832078844;0.04695459581473307;0.01612114190126935;0.004658773174160616;0.015085145064195987;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.740093114739824e-18;8.490237225269923e-18;1.0592886552918855e-17;3.4157503872270117e-18;9.272942444540428e-18;1.953112039355366e-18;3.6305587476564925e-18;5.658417566764097e-18;1.1196097781146582e-17;7.350633959497124e-18;6.330072981911569e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9647973242588737;0.6199317378598015;0.8420847573106209;0.7565464598930898;0.012638760832177057;0.8135776069190563;0.8597831681509577;1.0;0.7909530758466452;0.9159245756649357;0.9014511185777253;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0034064924644474285;0.015668702275451807;0.038739474171233496;0.011530099086699214;0.0010453043681438185;0.00650487873619029;0.013332590085530643;0.019355551875076274;0.017836762078312512;0.019712600464165637;0.005835980281686877;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9965935075355525;0.9843312977245482;0.9612605258287665;0.9884699009133008;0.9989546956318561;0.9934951212638097;0.9866674099144693;0.9806444481249237;0.9821632379216875;0.9802873995358343;0.09854888142227469;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04293138829892085;0.0014595467208634479;0.001267717370578421;0.027802648541529598;0.00014328904273379532;0.03332090595938847;0.013167649331788336;0.0;0.00045351730054257484;0.0014961485755067075;0.0610214055709261;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2007 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.5884796430365452;0.0021420566676100634;2.2599085033924904e-05;0.007714525621975887;0.003876820880680904;0.028245038961326904;0.0014528615694995204;0.0;7.704437210156511e-05;0.0006597370389527932;0.6326703272337267;0.6326703272337267;-0.019039381410606192;0.9301521150985556;0.0032103431878503126;0.06984788490144445;0.019039381410606016
"1.2. Floresta Plantada";0.00018393666222933284;0.0050008950721129935;0.0;5.171878847666004e-06;0.0;0.0004836194752277651;3.975148694863382e-05;0.0;0.0;0.0;0.005713374575366391;0.005713374575366391;0.002364428099122239;0.8752962029961587;0.022635645273516754;0.12470379700384127;0.002364428099122239
"2.1. Área Úmida Natural não Florestal";0.00018356102994549481;0.0;0.003162267318975753;0.000209647607788798;0.0001324423466699288;0.0001179124243824153;2.4303844730981932e-05;0.0;6.199885947533593e-06;0.0;0.0038363344584409057;0.0038363344584409057;-4.3117220111706166e-05;0.8242939590467573;0.037320875561923095;0.17570604095324271;4.3117220111706274e-05
"2.2. Formação Campestre (Campo)";0.01278300270588596;0.00010898808371666264;0.00034695361792494087;0.03928037735490757;2.500908083662826e-06;0.007528866842141374;0.0008834449236893372;0.0;6.900620833456975e-05;0.0003328464175310358;0.0613359870622151;0.0613359870622151;-0.007726316140305294;0.6404132261711923;0.009875478168198504;0.35958677382880766;0.007726316140305313
"2.5. Outra Formação não Florestal";4.887241245786512e-06;0.0;0.0;1.1167430216482275e-05;0.00011237678742418254;4.943812463490988e-05;0.0;0.0;0.0;0.0;0.0001778695835213612;0.0001778695835213612;0.005190042036807613;0.6317931666528397;0.06846287527384515;0.3682068333471603;0.005190042036807614
"3.1. Pastagem";0.007763709471469755;0.00031193252919745594;2.5098594058119604e-05;0.002943861169385948;0.00044566071282153234;0.18833933743049275;0.004427509054876039;0.0;0.0004789402574581729;0.00013721394787921467;0.20487326316763899;0.20487326316763899;0.026306825578871384;0.9192968107135727;0.0075331460089809845;0.08070318928642728;0.026306825578871318
"3.2. Agricultura";0.00013294205460997536;0.0001124212071619158;5.288636153073818e-05;0.0018625945071872264;2.3213920237854068e-05;0.00621053824529641;0.04142237472235381;0.0;0.0;1.883064043838098e-05;0.049835801658816306;0.049835801658816306;-0.001576573548271295;0.8311770523114657;0.012693099569944015;0.16882294768853434;0.0015765735482712873
"3.3 Mosaico de Agricultura ou Pastagem";0.0038939164881185706;0.000401509114689538;0.0;0.0015601112297947892;0.0002600759035579625;0.0;0.0;0.01621048823748908;0.00037877060477175856;9.00935241262348e-05;0.022794965102547932;0.022794965102547932;-0.006584476865058856;0.7111433671673898;0.013530385373073503;0.2888566328326102;0.006584476865058853
