"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Mata Atlântica  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"producer's accuracy";0.9192315600605654;0.6006681973425592;0.2660512353029052;0.15656785931304276;0.8525093574949308;0.816237504437392;1.0;0.769972720368382;0.9351984493351463;0.866739292751521;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01680069887976622;0.027532781319735765;0.030059377151508207;0.017528362255402826;0.012148461589898142;0.024849063081531113;0.029042965639343638;0.03648504137153352;0.05371712270420462;0.018281686979091768;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9831993011202338;0.9724672186802642;0.9699406228484918;0.9824716377445972;0.9878515384101019;0.9751509369184689;0.9709570343606564;0.9635149586284665;0.9462828772957954;0.13326070724847905;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04193061533862591;0.00398676604305883;0.009349533647746652;0.0011916793274157733;0.05672968148767199;0.030130377876325914;0.0;0.0018351931003157684;0.0014537773602755974;0.07330381209071822;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2000 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.2374144584091451;0.007136226856764825;0.0006788989050364164;0.0007981898082648387;0.033061880518683744;0.003733967691138201;0.0;0.0003178100946361007;0.00028237405150145615;0.28342380633517067;0.28342380633517067;-0.024037773727271748;0.8376659020956921;0.015065244513152201;0.16233409790430786;0.024037773727271672
"1.2. Floresta Plantada";0.0012456230510793805;0.015742914801308683;0.0;0.0;0.0011214608042328707;6.728631001798007e-05;0.0;0.0;0.0;0.018177284966638913;0.018177284966638913;0.007871078264014016;0.8660762501221676;0.042203509941541886;0.1339237498778324;0.007871078264014023
"2.2. Formação Campestre (Campo)";0.0;0.00019807282339311157;0.0016652498708606374;2.1529755188229473e-05;0.014737401747080447;8.609626215842572e-05;0.0;5.176814425630328e-05;0.0;0.016760118602937153;0.016760118602937153;-0.010378682618872904;0.09935788106945784;0.010729806976461963;0.9006421189305421;0.010378682618872901
"2.5. Outra Formação não Florestal";0.00012621948194132897;0.0;9.613789495628464e-05;0.0007889324182588979;0.0003004929337006387;9.613789495628464e-05;0.0;0.0;0.0;0.0014079206238134347;0.0014079206238134347;0.003759255992492225;0.5603529097556853;0.07435292208140827;0.4396470902443147;0.003759255992492226
"3.1. Pastagem";0.006095279286131491;0.0004096854962547362;0.0023230998522015367;0.0012003224210787808;0.3837859964738541;0.016804260174400294;0.0;0.0015055479096693618;5.361437675139023e-05;0.41217780599034165;0.41217780599034165;0.035684244736600215;0.9311175684283369;0.013452420759747803;0.06888243157166307;0.0356842447366002
"3.2. Agricultura";0.00016036814721438706;0.0002189226371434357;0.00016435206985087965;0.0;0.013712744094223668;0.0974679493064717;0.0;0.00026535121892994344;5.176814425630328e-05;0.11204145561809031;0.11204145561809031;0.0062969119062998985;0.8699275528756556;0.026623066746419354;0.1300724471243444;0.006296911906299912
"3.3 Mosaico de Agricultura ou Pastagem";0.014149018540607225;0.0023425406157881463;0.0012648828547813103;0.0022057104763149285;0.0;0.0;0.09801746125822132;0.002584770969460506;0.0007034465745142216;0.12126783128968767;0.12126783128968767;-0.023250370031466322;0.8082725667293799;0.022737827256443244;0.19172743327062014;0.02325037003146635
"4.1. Infraestrutura Urbana";0.0;0.0;3.604266473822107e-05;0.000152491737199986;0.0006817959511065834;8.266988524734085e-05;0.0;0.016601247645903386;0.0;0.017554247884195517;0.017554247884195517;0.003772248098660084;0.94571113245187;0.046924538819912036;0.054288867548130004;0.0037722480986600825
"5.1. Rio, Lago e Oceano";0.00019506569178007654;0.0;0.00015277187163896416;0.0;0.0004602782040597893;0.0;0.0;0.0;0.016381412921648495;0.017189528689127324;0.017189528689127324;0.00028308737954454164;0.9529879043170056;0.05514861463715404;0.04701209568299436;0.00028308737954454294
"total";0.259386032607899;0.026048363230652936;0.006381435984064251;0.005167176616305661;0.44786205072694185;0.11833836752439023;0.09801746125822132;0.0213264959828556;0.017472616068671867;0.9999999999999999;0.9999999999999999;0;0.8678656231056723;0.018378257124732632;0.13213437689432772;0.05766682637761096
"adj population";0.2593860326079016;0.026048363230652936;0.00638143598406425;0.005167176616305661;0.44786205072693713;0.11833836752439007;0.09801746125822085;0.02132649598285559;0.01747261606867186;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.321226819332727e-17;1.643843898017302e-16;2.9495558606663783e-16;3.165238864735302e-16;5.522846795620241e-17;8.569358379300318e-17;8.936572772804508e-17;1.936862601946471e-16;2.2087260417204007e-16;1.4839227743791633e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9152939193454299;0.6043725151522339;0.2609522174976145;0.15268152742627855;0.8569290384191199;0.8236377714639588;1.0;0.778432971794764;0.9375478095132027;0.867865623105672;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01676401811480437;0.02771208113559629;0.029739114028536184;0.01876982217022943;0.012224434695110142;0.024684765988151756;0.029058205860899328;0.03682496136711055;0.05357892064436282;0.01832270991221999;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9832359818851957;0.9722879188644037;0.9702608859714639;0.9812301778297706;0.9877755653048899;0.9753152340118483;0.9709417941391006;0.9631750386328894;0.9464210793556371;0.13213437689432805;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04394314839750779;0.004868740330660461;0.009432372226407226;0.0012379764111090737;0.05678361903297513;0.02914701262323724;0.0;0.001906000476584263;0.0016162315349576573;0.07446755051671942;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2001 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.23725116756053402;0.007473317592235405;0.0006783669164405488;0.0009764809762436356;0.03179726471971034;0.004288532293702001;0.0;0.0001293854166291165;0.00028215278177476594;0.28287666825726987;0.28287666825726987;-0.023732250672773094;0.8387088586067478;0.015108136129853721;0.16129114139325218;0.02373225067277307
"1.2. Floresta Plantada";0.0009392072455742767;0.016165226369357442;0.0;0.0;0.0016060925577580862;0.00015178292278896532;0.0;0.0;0.0;0.01886230909547877;0.01886230909547877;0.008019074303789439;0.857012059739398;0.04098827383365589;0.14298794026060202;0.008019074303789439
"2.2. Formação Campestre (Campo)";0.0;0.00010441482213169265;0.001620919203960428;2.15128843638004e-05;0.01471235772082002;0.00015719040042945167;0.0;0.0;0.0;0.016616395031705394;0.016616395031705394;-0.010346842747282415;0.09754939027795054;0.010617121084123294;0.9024506097220495;0.010346842747282406
"2.5. Outra Formação não Florestal";0.00012612057572057806;0.0;9.606256081836212e-05;0.0008660483765141761;0.00038482758803509926;9.606256081836212e-05;0.0;0.0;0.00010970219740918911;0.0016788238593157668;0.0016788238593157668;0.0034490112455948982;0.5158661355141503;0.06267690624301611;0.4841338644858497;0.0034490112455948982
"3.1. Pastagem";0.005608566045158092;0.0005210179809067288;0.002403162945851197;0.0010906926441467011;0.3802259401517231;0.01728758030549597;0.0;0.00188460669679667;5.357236425616496e-05;0.4090751391343347;0.4090751391343347;0.0335101966599458;0.9294770172451419;0.013529069578840935;0.07052298275485813;0.033510196659945646
"3.2. Agricultura";0.0001602424819278097;0.00035282636269824696;0.00013170972480410048;0.0;0.01289252021126901;0.10168869498937648;0.0;0.0;0.0;0.11522599377007564;0.11522599377007564;0.00852645480724512;0.882515235167233;0.026397392448607917;0.11748476483276704;0.008526454807245135
"3.3 Mosaico de Agricultura ou Pastagem";0.014864809526640219;0.0022645802719386964;0.0011506643521913352;0.002020727979734449;0.0;0.0;0.09726870330624376;0.0024198539102430424;0.0007546229287192569;0.12074396227571077;0.12074396227571077;-0.02347525896946699;0.8055781959857927;0.022542353170634594;0.19442180401420728;0.023475258969467006
"4.1. Infraestrutura Urbana";7.917502603397862e-05;0.0;3.601442152488965e-05;0.0001523722439079029;0.0005880100601461079;8.260510470955091e-05;0.0;0.017023169126869242;0.0;0.01796134598319167;0.01796134598319167;0.003495669167346399;0.9477668957994362;0.04682405141175891;0.05223310420056382;0.0034956691673464005
"5.1. Rio, Lago e Oceano";0.00011512912290780564;0.0;0.000152652158832126;0.0;0.00037832278481860523;0.0;0.0;0.0;0.01631325852636164;0.016959362592920177;0.016959362592920177;0.0005539462056008402;0.9619028095532164;0.05569766255958999;0.03809719044678361;0.000553946205600838
"total";0.2591444175844968;0.02688138339926821;0.006269552284422988;0.005127835104910665;0.44258533579428033;0.12375244857732078;0.09726870330624376;0.02145701515053807;0.017513308798521015;0.9999999999999999;0.9999999999999999;0;0.8684231276109403;0.018412059147653356;0.13157687238905968;0.057554352389522424
"adj population";0.2591444175844995;0.026881383399268217;0.006269552284422988;0.005127835104910665;0.4425853357942758;0.12375244857732044;0.09726870330624336;0.021457015150538064;0.017513308798521008;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.317590770910739e-17;1.610809585405942e-16;2.9765664060960326e-16;3.180368698658303e-16;5.5216749060076e-17;8.405127456017347e-17;8.956675883338788e-17;1.9306170015451844e-16;2.200144610672711e-16;1.481861320400562e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9155171844794843;0.6013539604437733;0.258538270426053;0.16889161971780375;0.8591019841842581;0.8217105694344391;1.0;0.7933614721077529;0.9314778100491942;0.8684231276109398;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.016796155900626344;0.027261340514934115;0.029786108354207277;0.019371116490647135;0.012359825171529455;0.024045704907127523;0.02887501153694951;0.037317873780324466;0.05314744436340443;0.018357674991879822;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9832038440993737;0.9727386594850659;0.9702138916457927;0.9806288835093528;0.9876401748284706;0.9759542950928725;0.9711249884630505;0.9626821262196755;0.9468525556365955;0.13157687238906024;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04378650004792556;0.005394165452242659;0.00929726616092512;0.0016255509656031815;0.057698397965223136;0.027074597561398323;0.0;0.001876353712644857;0.001292208133117076;0.07402251999953996;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2002 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.23839614814713941;0.007854289895028345;0.0006780796936992993;0.0006478544989048042;0.03163333091360296;0.003559471818443012;0.0;7.762495757172641e-05;0.00035973457414372633;0.2832065344985333;0.2832065344985333;-0.024512095512864193;0.8417748854886485;0.0151586289141685;0.15822511451135146;0.02451209551286415
"1.2. Floresta Plantada";0.0008757983944457689;0.01683487620782251;0.0;0.0;0.0008699356774432939;0.00015171865740971148;0.0;0.0;0.0;0.018732328937121286;0.018732328937121286;0.010056042668010159;0.8987070568925016;0.04238581394299938;0.10129294310749837;0.010056042668010159
"2.2. Formação Campestre (Campo)";0.0;0.0001537407411637859;0.0015772367156272114;2.1503775739146985e-05;0.013759088538777919;0.00031337260821947367;0.0;0.0;0.0;0.015824942379527536;0.015824942379527536;-0.009682081462277385;0.09966776989138713;0.01094847839508732;0.9003322301086129;0.009682081462277371
"2.5. Outra Formação não Florestal";0.0;0.0;9.602188762015477e-05;0.0010784000197735825;0.0003846646507926349;0.0;0.0;0.0;0.0;0.0015590865581863722;0.0015590865581863722;0.0036136999708625364;0.6916870741468296;0.07102189660975419;0.3083129258531704;0.003613699970862537
"3.1. Pastagem";0.0054128365899946875;0.000753309449489319;0.00224013473690925;0.0012272309217469042;0.37390667443369136;0.01680388968360491;0.0;0.0018065061317027505;5.3549681544281527e-05;0.40220413162868346;0.40220413162868346;0.0327032038825929;0.9296440414960313;0.013704365196699712;0.0703559585039687;0.032703203882592846
"3.2. Agricultura";0.00037813825901178845;0.00034946512535840484;8.867923640119141e-05;0.0;0.013446064747356701;0.10572509381206917;0.0;0.0;0.0;0.11998744118019726;0.11998744118019726;0.006648675528990693;0.8811346651962606;0.025908183484288277;0.1188653348037394;0.006648675528990691
"3.3 Mosaico de Agricultura ou Pastagem";0.013307857613552613;0.0028426901862690784;0.00131218785918846;0.002045489583876286;0.0;0.0;0.09950259445151162;0.0026704023020172394;0.0005974770062424216;0.12227869900265771;0.12227869900265771;-0.02277610455114609;0.8137361229967687;0.02279431972109659;0.18626387700323133;0.022776104551146092
"4.1. Infraestrutura Urbana";0.00020857960465917987;0.0;3.5999172902611356e-05;0.00015230772900818579;0.0005877610947893602;8.257012944168205e-05;0.0;0.017415038253918387;0.0;0.018482255984719406;0.018482255984719406;0.0034873156604906972;0.9422571718688799;0.04644343871952542;0.05774282813112008;0.003487315660490698
"5.1. Rio, Lago e Oceano";0.00011508037686568917;0.0;0.00011452161490198638;0.0;0.00031981545482206883;0.0;0.0;0.0;0.0171751623837864;0.017724579830376144;0.017724579830376144;0.0004613438153406852;0.9690025122260916;0.05506788138227165;0.030997487773908428;0.00046134381534068333
"total";0.25869443898566913;0.028788371605131445;0.006142860917250165;0.005172786529048909;0.4349073355112763;0.12663611670918795;0.09950259445151162;0.021969571645210104;0.018185923645716827;0.9999999999999999;0.9999999999999999;0;0.8716112244253396;0.018613299384054465;0.12838877557466044;0.056970281526287615
"adj population";0.258694438985672;0.02878837160513145;0.006142860917250166;0.005172786529048909;0.43490733551127175;0.12663611670918756;0.09950259445151122;0.0219695716452101;0.01818592364571682;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.313146020092502e-17;1.553770417161396e-16;3.02010479847419e-16;3.1578968794362565e-16;5.525055873477635e-17;8.324209978265819e-17;8.889349305257908e-17;1.9081676208263073e-16;2.167563354920089e-16;1.4712679188527625e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.921535650638188;0.5847804258863238;0.25675930757248167;0.2084756472585119;0.8597387165110165;0.8348731511947755;1.0;0.7926890216685352;0.944420680432776;0.8716112244253391;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.016904378088926662;0.02590711672870713;0.029758361593187257;0.020906717225977034;0.012529802059847472;0.024107705310547425;0.028917279375767012;0.03708364518795527;0.05329030525500804;0.018573238327589437;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9830956219110734;0.9740928832712928;0.9702416384068128;0.979093282774023;0.9874701979401526;0.9758922946894526;0.971082720624233;0.9629163548120447;0.946709694744992;0.12838877557466088;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04059658167705943;0.00379490545859755;0.009131248403245907;0.0009613730768255795;0.05659491438998421;0.028524694736256184;0.0;0.0021344354616020383;0.0010988348931794886;0.07141849404837519;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2003 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.23719616682429193;0.00858027123599497;0.0007295129825066229;0.0007549571001729805;0.03092385297572562;0.003984994478580677;0.0;0.00012927451612461868;0.0004111531692950086;0.28271018328269243;0.28271018328269243;-0.025256788622233732;0.8390082170726446;0.015122212172589517;0.1609917829273554;0.025256788622233628
"1.2. Floresta Plantada";0.0007486719223394548;0.017349506894096017;0.0;0.0;0.0009985765909192059;0.000159839485885002;0.0;0.0;0.0;0.01925659489323968;0.01925659489323968;0.010906888568481616;0.9009644223334016;0.042066429649321724;0.09903557766659843;0.010906888568481623
"2.2. Formação Campestre (Campo)";0.0;0.00014612596440201873;0.0015765523314043499;2.1494444961653658e-05;0.01314096988187108;0.00039957317745890246;0.0;0.0;0.0;0.015284715800098004;0.015284715800098004;-0.009217768445001794;0.103145675197588;0.011298082743094103;0.896854324802412;0.009217768445001787
"2.5. Outra Formação não Florestal";4.200415787293866e-05;0.0;9.598022243173663e-05;0.0009529751513809195;0.0004362761003919501;0.0;0.0;0.0;0.0;0.0015272356320775449;0.0015272356320775449;0.0037630049264273592;0.6239869810296127;0.06591971863026136;0.3760130189703873;0.003763004926427359
"3.1. Pastagem";0.005284001339389878;0.0008651155917439382;0.0023203382842205914;0.0014006131619335805;0.36378644956861367;0.016255782433341765;0.0;0.0015998733596876299;5.352644561728018e-05;0.39156570018454834;0.39156570018454834;0.03137933865886088;0.9290559653135033;0.013947077722000155;0.07094403468649668;0.03137933865886078
"3.2. Agricultura";0.00022369574397414557;0.0003236154604938031;8.864075728788708e-05;0.0;0.012827043305841184;0.10966404361490005;0.0;0.00011863623368622098;0.0;0.12324567511618328;0.12324567511618328;0.007338748535082285;0.8898003399431264;0.025835630553013307;0.11019966005687365;0.00733874853508229
"3.3 Mosaico de Agricultura ou Pastagem";0.013635335131484344;0.0028988483149905535;0.0011462297051259972;0.0020079590594195575;0.0;0.0;0.10659493644131969;0.0024232704627440735;0.0005972177529340606;0.12930379686801827;0.12930379686801827;-0.022708860426698577;0.82437591952634;0.022726151946616143;0.17562408047365996;0.022708860426698577
"4.1. Infraestrutura Urbana";0.00020848909916357158;0.0;3.598355237734302e-05;0.000152241640636212;0.0005121937374513821;0.00012019046109917964;0.0;0.01792679293602032;0.0;0.018955891426748007;0.018955891426748007;0.0032419560815148555;0.9457108891605296;0.0459666590612385;0.05428911083947041;0.0032419560815148546
"5.1. Rio, Lago e Oceano";0.00011503044194247348;0.0;7.370951974168832e-05;0.0;0.0003196766825950855;0.0;0.0;0.0;0.017641790152116907;0.018150206796396152;0.018150206796396152;0.0005534807235671023;0.971988382833181;0.05374187741998898;0.02801161716681899;0.0005534807235671041
"total";0.2574533946604588;0.0301634834617213;0.006066947355096217;0.005290240558504904;0.4229450388434091;0.13058442365126557;0.10659493644131969;0.022197847508262862;0.018703687519963257;1.0;1.0;0;0.8726892139141439;0.018789292401690593;0.1273107860858561;0.057183417493934
"adj population";0.2574533946604616;0.030163483461721315;0.006066947355096218;0.005290240558504904;0.4229450388434053;0.1305844236512652;0.10659493644131937;0.022197847508262862;0.018703687519963257;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.321715053070694e-17;1.5232756561506703e-16;3.036050466588425e-16;3.121373733464425e-16;5.5396407786854955e-17;8.205019514293553e-17;8.692452659313306e-17;1.9001197135543251e-16;2.1386662029705088e-16;1.4595368573264658e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.921316913055729;0.5751824690975517;0.25985924042674474;0.18013833980552366;0.8601270050676753;0.8397942154859537;1.0;0.8075914986508175;0.9432252401184023;0.8726892139141434;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01693365450505471;0.02509998029103631;0.030025412066518143;0.018211029541686987;0.012765699247047575;0.023944080457770377;0.028419567893011945;0.03737507655358582;0.051778230863150435;0.018748618242083813;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9830663454949453;0.9749000197089637;0.9699745879334819;0.981788970458313;0.9872343007529524;0.9760559195422296;0.9715804321069881;0.9626249234464141;0.9482217691368495;0.12731078608585655;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04051445567233375;0.003814175998287324;0.008980790047383735;0.0011485209613932507;0.05555850123186934;0.027163263002566468;0.0;0.0020581969814553736;0.0010168332885584913;0.07012736859192387;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2004 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.23901231155863986;0.008828868737037495;0.0007373691349966477;0.0006795032339480693;0.030510257855001128;0.001211719417362253;0.0;0.00013066667820549015;0.0005221473652784053;0.28163284398046934;0.28163284398046934;-0.02165051031668619;0.8486663280480714;0.015385052174529262;0.1513336719519286;0.021650510316686078
"1.2. Floresta Plantada";0.000764907181092838;0.018562046121258807;0.0;0.0;0.001348823987150307;0.0;0.0;0.0;0.0;0.020675777289501953;0.020675777289501953;0.011129552738078226;0.8977677531225691;0.04223969839890202;0.10223224687743093;0.011129552738078228
"2.2. Formação Campestre (Campo)";0.0;0.00017381951026461146;0.0015211497220866577;2.172591944032157e-05;0.013091972897530084;0.0002705233928051733;0.0;0.0;0.0;0.015079191442126848;0.015079191442126848;-0.009078913668891787;0.10087740632014328;0.011561246810057099;0.8991225936798567;0.00907891366889178
"2.5. Outra Formação não Florestal";4.245650221413328e-05;0.0;9.701383702329514e-05;0.001104150445474604;0.0005941277518038755;0.0;0.0;0.0;0.0;0.0018377485365159078;0.0018377485365159078;0.0032542621231756207;0.6008169363409781;0.07484016690028572;0.3991830636590219;0.003254262123175621
"3.1. Pastagem";0.005184662527512306;0.0009026113950382925;0.0022705708308560536;0.0012139271209270217;0.3635901710433432;0.009634899336773481;0.0;0.0015238643787853987;5.410287390451022e-05;0.3843748095071402;0.3843748095071402;0.03952774949509649;0.945926117035484;0.014361641005091115;0.054073882964515985;0.039527749495096465
"3.2. Agricultura";0.0003536700793176241;0.00034254736397705283;0.0;0.0;0.014021962536172388;0.11785906686785863;0.0;0.00011991383170713448;0.0;0.13269716067903284;0.13269716067903284;-0.0035614051870436272;0.8881807739122278;0.025162855957654443;0.11181922608777217;0.003561405187043648
"3.3 Mosaico de Agricultura ou Pastagem";0.014297322279907999;0.0029954369000039244;0.0012632998873726058;0.001918822803364816;0.0;0.0;0.10239878308725188;0.0024497957166877706;0.0006036492131675423;0.12592710988775654;0.12592710988775654;-0.02352832680050464;0.8131591615063957;0.02273812570248698;0.18684083849360433;0.023528326800504665
"4.1. Infraestrutura Urbana";0.00021073432604069853;0.0;3.637106059362981e-05;0.00015388113653669623;0.0005177095708941642;0.000159546477189672;0.0;0.01820101988885516;0.0;0.019279262460110018;0.019279262460110018;0.0031459980341309343;0.9440724159710047;0.04573570696371859;0.055927584028995336;0.0031459980341309313
"5.1. Rio, Lago e Oceano";0.00011626920905774795;0.0;7.450330030617873e-05;0.0;0.0002275333603415765;0.0;0.0;0.0;0.01807779034764192;0.01849609621734742;0.01849609621734742;0.0007615935826449548;0.9773840996072904;0.05455560434582102;0.022615900392709554;0.0007615935826449545
"total";0.25998233366378326;0.03180533002758018;0.006000277773235069;0.005092010659691529;0.42390255900223667;0.1291357554919892;0.10239878308725188;0.02242526049424095;0.019257689799992376;0.9999999999999999;0.9999999999999999;0;0.8803264890824108;0.01913160168192896;0.11967351091758915;0.05781915597312618
"adj population";0.25998233366378615;0.031805330027580195;0.006000277773235069;0.00509201065969153;0.423902559002233;0.1291357554919892;0.10239878308725156;0.022425260494240953;0.019257689799992376;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.390009989015187e-17;1.5079902174496055e-16;3.0752271038460314e-16;3.181044825042969e-16;5.616480080367381e-17;8.413626056758827e-17;8.941443542472394e-17;1.9223340796400214e-16;2.1379031848469157e-16;1.476065537768692e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9193405882252671;0.5836143220385583;0.253513217150033;0.21683977494687587;0.8577211043480022;0.9126757064209834;1.0;0.8116302547981271;0.9387309970923446;0.8803264890824104;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.016935375330119132;0.025664978813184525;0.030601788794789586;0.02509076032760634;0.012764342573127406;0.02596190069242273;0.028859027575514593;0.03757398739244615;0.05197946962734103;0.019092750575877608;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9830646246698809;0.9743350211868155;0.9693982112052104;0.9749092396723936;0.9872356574268726;0.9740380993075772;0.9711409724244854;0.9624260126075539;0.948020530372659;0.1196735109175896;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.0419400442102868;0.0042274623364862915;0.008958256102296822;0.0014671961820826077;0.041569276927594045;0.02255337724826112;0.0;0.002156485142509719;0.0008366117394110056;0.0618543549444642;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2005 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.23904832131241097;0.009613890284005517;0.0007370434380920639;0.0007818338105203531;0.030010259245105576;0.0012035193257310124;0.0;0.00013060896256402387;0.0006024294653233054;0.2821279058437528;0.2821279058437528;-0.023024286054181498;0.8473047733349724;0.015336885766548155;0.15269522666502755;0.023024286054181442
"1.2. Floresta Plantada";0.0007645693205975286;0.019742473739681826;0.0;0.0;0.0011393653406328425;3.695296164877376e-05;0.0;0.0;0.0;0.02168336136256097;0.02168336136256097;0.012270201325711124;0.9104895412465741;0.04201675045021869;0.08951045875342589;0.01227020132571113
