"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Amazônia  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"4.1. Infraestrutura Urbana";1.9592427565778137e-05;0.0;0.0;0.0;3.0115516646042776e-05;0.0;0.0006131233278379346;0.0;0.0006628312720497555;0.0006628312720497555;8.214144669765614e-05;0.9250066399883294;0.07700611095506871;0.07499336001167056;8.214144669765617e-05
"5.1. Rio, Lago e Oceano";0.00022815657326189274;0.0;0.0;1.337356662300155e-05;0.0;0.0;0.0;0.014674057562578247;0.01491558770246314;0.01491558770246314;0.0013685151705742677;0.9838068640201812;0.036475185039708945;0.01619313597981875;0.0013685151705742672
"total";0.8654935402588112;0.010945547720467474;0.0003243379422144066;0.028246002116115144;0.07734998943156329;0.000611506939073227;0.0007449727187474116;0.016284102873037408;1.0;1.0;0;0.9657356623978061;0.004775516229977801;0.03426433760219394;0.018389703636570956
"adj population";0.8654935402587814;0.010945547720467474;0.00032433794221440666;0.028246002116115165;0.07734998943156336;0.000611506939073227;0.0007449727187474117;0.016284102873037387;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.332843649785777e-18;1.7787638635243253e-17;8.191064282732998e-17;1.0640842581564348e-17;6.626389935829109e-18;6.615930842189257e-17;6.923536683901716e-17;1.5925793273949237e-17;2.7361882616461144e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9919693007297781;0.07435968212391598;0.1038214706388577;0.9658905458652958;0.8208200840604452;0.46591077135012576;0.8230144707430803;0.9011277856070894;0.9657356623978065;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002358318333696528;0.005314980268900178;0.03847219634869913;0.03162054668400077;0.015828921486612805;0.06039817915649522;0.06467675344202292;0.03277787847556769;0.004848158252671721;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9976416816663035;0.9946850197310998;0.9615278036513009;0.9683794533159993;0.9841710785133871;0.9396018208435047;0.935323246557977;0.9672221215244323;0.034264337602193495;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013901036684276225;0.0018005331930892442;0.0;0.0019269114273367804;0.012989584512294011;0.0005487259461141558;9.941588842364178e-05;0.00048306027976978763;0.015874633965651926;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1996 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8564004843142254;0.00015679772625534332;0.0002246950154755858;2.1138329056959608e-05;0.010049153544849613;0.0;7.008784134706122e-05;0.0008119985863623565;0.8677343553575724;0.8677343553575724;-0.003700379842052159;0.9869385475250927;0.002358140328824653;0.013061452474907309;0.0037003798420521816
"1.1.2. Formação Savânica";0.0003417577969505894;0.0008653901206532342;0.0;0.0;0.0005568960196350312;0.0;0.0;0.0;0.001764043937238855;0.001764043937238855;-0.0007138421457278502;0.49057174959472627;0.04196027566320395;0.5094282504052737;0.0007138421457278505
"1.2. Floresta Plantada";0.0;0.0;3.37766775947957e-05;0.0;0.0;0.0;0.0;0.0;3.37766775947957e-05;3.37766775947957e-05;0.00029155754650117815;1.0;0.501085688253463;0.0;0.0002915575465011781
"2.2. Formação Campestre (Campo)";0.0015479106567945736;1.1210069573393072e-05;1.0685396315083886e-05;0.03549635289477643;0.0020621338763177244;0.00012029875643096545;0.0;0.0005023948676225516;0.039750986517830725;0.039750986517830725;-0.004200516125893249;0.8929678482030674;0.02408130011730163;0.1070321517969326;0.0042005161258932555
"3.1. Pastagem";0.005592676622182789;1.680387502903401e-05;5.6177134710508395e-05;3.297916810408447e-05;0.06791846863707832;0.0002567479224555934;6.216655663116003e-05;0.00016222702815789144;0.07409824694434938;0.07409824694434938;0.006863315035706912;0.916600209018274;0.01762295908772898;0.08339979098172601;0.0068633150357069045
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.0003447018784877284;0.0003564509489834175;0.0;0.0;0.0007011528274711459;0.0007011528274711459;3.234480039883051e-05;0.5083783948629749;0.05826543646405355;0.49162160513702513;3.234480039883045e-05
"4.1. Infraestrutura Urbana";1.965261041230677e-05;0.0;0.0;0.0;3.020802368787587e-05;0.0;0.000631991183416362;0.0;0.0006818518175165446;0.0006818518175165446;8.239376387803862e-05;0.9268746774309614;0.07529576650397996;0.07312532256903859;8.239376387803856e-05
"5.1. Rio, Lago e Oceano";0.00013149351495450137;0.0;0.0;0.0;0.0;0.0;0.0;0.015104092405503434;0.015235585920457935;0.015235585920457935;0.0013451269671882983;0.9913693168322502;0.036533777606336096;0.008630683167749842;0.0013451269671883002
"total";0.8640339755155202;0.0010502017915110045;0.0003253342240959738;0.03555047039193747;0.08096156198005629;0.0007334976278699763;0.0007642455813945832;0.016580712887646235;1.0;1.0;0;0.9768070071822311;0.005049077006853692;0.023192992817768876;0.008614738113673269
"adj population";0.8640339755154884;0.001050201791511005;0.0003253342240959738;0.035550470391937594;0.08096156198005622;0.0007334976278699762;0.0007642455813945832;0.016580712887646214;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.349113609550453e-18;5.023944802564682e-17;8.19997688695138e-17;9.880126353847046e-18;6.5268716266369115e-18;6.003324867169327e-17;6.931074612450774e-17;1.5790427927722987e-17;2.99129751209119e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9911652881511511;0.8240227046348229;0.1038214706388577;0.9984777276766129;0.838897706220256;0.4859606022428799;0.826947775429875;0.9109434864382107;0.9768070071822312;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002390168262126614;0.07328926028959439;0.03882578330407797;0.027943104281878937;0.015854829523548285;0.05679787554985361;0.06358315387493953;0.03294749471813668;0.0050683559204754095;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9976098317378734;0.9267107397104056;0.9611742166959221;0.972056895718121;0.9841451704764517;0.9432021244501464;0.9364168461250605;0.9670525052818633;0.023192992817768765;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.015266982402589502;0.00036962334171554054;0.0;0.00010823499432208172;0.012359556614542133;0.0006894037569754568;9.972126820036523e-05;0.0002629870299090016;0.01457825470412704;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1997 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8512120728944889;0.0024892437712500048;0.000248091154327912;0.0006930777155594778;0.010065756997087142;2.193932568834292e-05;3.464803794835018e-05;0.0010059205517407642;0.8657707504480909;0.8657707504480909;-0.007971735238367285;0.9831841425157092;0.002387704987494512;0.01681585748429082;0.007971735238367361
"1.1.2. Formação Savânica";0.0003242512155077893;0.0008639624076759386;0.0;4.002300863147549e-05;0.0004400154070434322;0.0;0.0;0.0;0.0016682520388586356;0.0016682520388586356;0.009279663552089614;0.5178848204897348;0.04485042429207994;0.48211517951026517;0.009279663552089616
"1.2. Floresta Plantada";0.0;0.0;1.805150612178487e-05;0.0;0.0;0.0;0.0;0.0;1.805150612178487e-05;1.805150612178487e-05;0.0003191243679085112;1.0;0.37110074019123523;0.0;0.0003191243679085112
"2.2. Formação Campestre (Campo)";0.0012942718472833687;0.0066785038770992705;1.9780605829287392e-05;0.026551428643253397;0.001976738999275729;0.00016825846780439826;0.0;0.0006690117255901383;0.03735799416613559;0.03735799416613559;-0.0098617254736675;0.7107295034411089;0.02167429979613509;0.28927049655889114;0.0098617254736675
"3.1. Pastagem";0.0048069744631673945;0.0009162055349230356;5.125260775131188e-05;0.00019835322460744602;0.0724551366751121;0.00020138906005271582;0.0001261839440759232;0.00021792449516501756;0.07897342000485492;0.07897342000485492;0.006334227994869252;0.9174623141641562;0.017140766075031774;0.08253768583584375;0.006334227994869282
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.0003304346935389601;0.0004212741730285018;0.0;0.0;0.0007517088665674619;0.0007517088665674619;6.11521600064969e-05;0.5604219821859648;0.0633617555199248;0.43957801781403516;6.115216000649685e-05
"4.1. Infraestrutura Urbana";1.9610789715841156e-05;0.0;0.0;0.0;2.2607805827531824e-05;0.0;0.0006532541138865698;0.0;0.0006954727094299428;0.0006954727094299428;0.00011861338648090042;0.9392951082466223;0.07767151334354336;0.06070489175337768;0.0001186133864809004
"5.1. Rio, Lago e Oceano";0.0001418339995603171;0.0;0.0;1.338610041629413e-05;1.6957421839298048e-05;0.0;0.0;0.014592172738155764;0.014764350259971673;0.014764350259971673;0.0017206792506800107;0.9883382933360293;0.036855107479010746;0.011661706663970706;0.0017206792506800125
"total";0.8577990152097236;0.010947915590948251;0.0003371758740302961;0.02749626869246809;0.0853076479997242;0.0008128610265739588;0.0008140860959108432;0.016485029510651686;0.9999999999999999;0.9999999999999999;0;0.9667673531517224;0.0049578888886567946;0.03323264684827765;0.01783346071203484
"adj population";0.8577990152096927;0.010947915590948251;0.00033717587403029605;0.027496268692468087;0.08530764799972408;0.0008128610265739588;0.0008140860959108432;0.016485029510651665;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.230155236480513e-18;1.7796854058425318e-17;7.935156545890821e-17;1.0805763432047263e-17;6.380405460336592e-18;5.702483926059771e-17;6.619298430971306e-17;1.579970669753314e-17;2.585822739140418e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9923211122903604;0.07891569865502648;0.05353735991253899;0.9656375175925775;0.8493392840387105;0.5182610055793736;0.8024386083583384;0.8851772287533447;0.9667673531517227;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0024540405218482094;0.005696622189244988;0.015422027701872426;0.032172997732941674;0.015655295370271074;0.061341110220251474;0.06283491039100063;0.03219063370455359;0.005024471805861235;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9975459594781518;0.9943033778107551;0.9845779722981276;0.9678270022670583;0.9843447046297289;0.9386588897797485;0.9371650896089994;0.9678093662954464;0.033232646848277314;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013173884630469423;0.001608579262365394;0.0;0.0018896800984293874;0.01303656665948566;0.0006608693870779202;8.443719108674596e-05;0.00034435504363181796;0.015399186136273174;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1998 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8484939007188068;0.0001457873232894038;0.00023777976847581974;2.1166230896076093e-05;0.010298837128158947;9.302126266338605e-05;2.2823233226608153e-05;0.0011876257353887465;0.8605009414009058;0.8605009414009058;-0.004559241643133253;0.9860464525901018;0.0024517532952190025;0.013953547409898182;0.0045592416431332605
"1.1.2. Formação Savânica";0.00030887411613343484;0.0009618984687460139;0.0;0.0;0.0004739383281806654;0.0;0.0;0.0;0.001744710913060114;0.001744710913060114;-0.00061458288419752;0.5513225495098807;0.04746469050278278;0.4486774504901193;0.0006145828841975199
"1.2. Floresta Plantada";4.71221455659906e-05;0.0;4.9476404417544794e-05;0.0;0.0;0.0;0.0;0.0;9.65985499835354e-05;9.65985499835354e-05;0.0002788653938507058;0.5121857877367489;0.15924626266929442;0.48781421226325106;0.00027886539385070573
"2.2. Formação Campestre (Campo)";0.001510901447512419;1.1224866464712086e-05;1.069950065644767e-05;0.03496753175359879;0.0022232493687438393;0.000203792890604789;0.0;0.000563648601437242;0.03949104842901823;0.03949104842901823;-0.004502350444523373;0.8854546319895745;0.02405623097838816;0.11454536801042547;0.004502350444523365
"3.1. Pastagem";0.005411482945515441;1.1217370362464492e-05;7.750827028442897e-05;0.0;0.07600235421843725;0.00030701081654750114;0.0001400545716455141;0.00015789697767998163;0.08210752517047258;0.08210752517047258;0.0071581401098524235;0.9256441971748667;0.017058412142977503;0.07435580282513332;0.007158140109852426
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.0002116359959120374;0.0004919975775884506;0.0;0.0;0.0007036335735004879;0.0007036335735004879;0.0003921889739036387;0.6992241361378266;0.07709193936970063;0.30077586386217336;0.00039218897390363885
"4.1. Infraestrutura Urbana";1.9678551155894667e-05;0.0;0.0;0.0;2.268592289989461e-05;0.0;0.0006962549794199691;0.0;0.0007386194534757583;0.0007386194534757583;0.00012051333081633295;0.9426437066388752;0.076622712108436;0.0573562933611248;0.00012051333081633292
"5.1. Rio, Lago e Oceano";0.000149739833082558;0.0;0.0;0.0;3.296431799236828e-05;0.0;0.0;0.014434218358533446;0.014616922509608372;0.014616922509608372;0.0017264671634310438;0.9875005049144355;0.03750891882635856;0.012499495085564472;0.0017264671634310436
"total";0.8559416997577726;0.0011301280288625942;0.00037546394383424116;0.03498869798449487;0.08926566528032501;0.0010958225474041268;0.0008591327842920912;0.016343389673039416;1.0;1.0;0;0.9760976324795478;0.00521766538960532;0.02390236752045216;0.009676174971854145
"adj population";0.8559416997577475;0.0011301280288625944;0.00037546394383424116;0.03498869798449502;0.08926566528032506;0.0010958225474041266;0.0008591327842920912;0.0163433896730394;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.245553913772465e-18;4.9686345068281493e-17;7.712519481635508e-17;9.986176614918275e-18;6.296402666461555e-18;4.9092258858706444e-17;6.360922776684946e-17;1.5886656487767258e-17;2.7692781619311203e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9912987075625902;0.8511411487724153;0.13177404975905627;0.9993950552002405;0.8514175520875089;0.4489755925847067;0.8104160289886617;0.8831838833497677;0.9760976324795481;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002491805501519282;0.07656021092932785;0.037330675558383625;0.028250013963805137;0.015440330967071488;0.04724074491267755;0.062008968958247236;0.032583495182376195;0.005237668192194412;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9975081944984807;0.9234397890706721;0.9626693244416163;0.9717499860361949;0.9845596690329285;0.9527592550873224;0.9379910310417527;0.9674165048176238;0.02390236752045194;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.014895598077931504;0.00033645912023316056;9.424429113198121e-05;4.233246179215222e-05;0.012210341904070665;0.0004232719918240747;8.472894811157846e-05;0.00036540830214985137;0.014226192548622485;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1999 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8423761056611404;0.00245557656356467;0.00019820222549312488;0.0005950340933190722;0.0092826643688318;4.2795731641163615e-05;2.2742158837369036e-05;0.0009660696854387675;0.8559391904882664;0.8559391904882664;-0.006215812626600294;0.9841541490588962;0.002497025638152717;0.0158458509411038;0.006215812626600203
"1.1.2. Formação Savânica";0.00024019456191578164;0.0008029761998586326;0.0;0.0;0.00020977416795882068;0.0;0.0;0.0;0.001252944929733235;0.001252944929733235;0.009613525859239268;0.6408711035923937;0.06134392285350405;0.35912889640760626;0.009613525859239268
"1.2. Floresta Plantada";0.0;0.0;4.3284139223423135e-05;0.0;0.0;0.0;0.0;0.0;4.3284139223423135e-05;4.3284139223423135e-05;0.0003197753631728376;1.0;0.41564369764761067;0.0;0.0003197753631728376
"2.2. Formação Campestre (Campo)";0.0016131282665043747;0.006794617476102792;4.0408137367101855e-05;0.026844471618337033;0.0022891181509453926;0.0001488582980159802;0.0;0.00045573204337964155;0.03818633399065232;0.03818633399065232;-0.010485272775837592;0.7029863517379887;0.021185746941000054;0.29701364826201127;0.0104852727758376
"3.1. Pastagem";0.0052518878340034065;0.0008133005494464096;8.116500031261087e-05;0.0002481708649666281;0.08063936847766325;0.0004410000383462039;0.00013955705936302692;0.00015423546954767176;0.08776868529364919;0.08776868529364919;0.004837545998758749;0.9187715209344509;0.016424098204710306;0.08122847906554909;0.004837545998758755
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.00012985357104768652;0.0006806323335647771;0.0;1.5156593530899439e-05;0.0008256424981433631;0.0008256424981433631;0.00048764390342476176;0.8243668840876375;0.08248282501608999;0.17563311591236253;0.0004876439034247617
"4.1. Infraestrutura Urbana";1.9608647540564e-05;0.0;0.0;0.0;2.2605336274626703e-05;0.0;0.0006937816906159376;0.0;0.0007359956744311283;0.0007359956744311283;0.00012008523438520528;0.942643706638875;0.07633627054661399;0.05735629336112502;0.00012008523438520517
"5.1. Rio, Lago e Oceano";0.0002224528905615439;0.0;0.0;1.3384638191988796e-05;3.28472196863842e-05;0.0;0.0;0.014979238237480907;0.015247922985920825;0.015247922985920825;0.0013225090434570634;0.9823789280226555;0.036322740842987346;0.017621071977344527;0.0013225090434570638
"total";0.8497233778616662;0.010866470788972503;0.00036305950239626076;0.02770106121481472;0.09260623129240794;0.0013132864015681248;0.0008560809088163334;0.01657043202937789;0.9999999999999998;0.9999999999999998;0;0.9670598583578842;0.005160811800862272;0.03294014164211578;0.016701085402437844
"adj population";0.849723377861646;0.010866470788972503;0.0003630595023962608;0.027701061214814728;0.09260623129240803;0.001313286401568125;0.0008560809088163337;0.016570432029377864;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.126588710879313e-18;1.7923781818036213e-17;7.488714836155035e-17;1.0723724829508999e-17;6.186537686016533e-18;4.5416399390170425e-17;6.355267673819632e-17;1.5776679653293383e-17;2.3959353718765153e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9913533364010588;0.0738948473200248;0.11922051051615422;0.9690773725296998;0.8707769158971727;0.5182664898928905;0.8104160289886615;0.9039739103316113;0.9670598583578842;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002550883531501766;0.0057652158538813135;0.037914613188127194;0.03206358525180147;0.015433518043360897;0.048417565585577665;0.061732910578351625;0.032750972056603746;0.0052205257136233125;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9974491164684982;0.9942347841461187;0.9620853868118728;0.9679364147481986;0.9845664819566391;0.9515824344144224;0.9382670894216484;0.9672490279433963;0.03294014164211578;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.014694544401051557;0.0008999374597492048;0.0;0.001713179192955376;0.014258633631971884;0.000290020329157172;8.44279676303814e-05;0.0005373694968798352;0.016239056239697704;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2000 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.840954432030805;0.00014553527145488913;0.00021745908442041552;2.112963658041995e-05;0.009355458865544243;9.881150086658929e-05;0.0;0.0008382432600761724;0.8516310696497477;0.8516310696497477;-0.004078188143480035;0.9874633065896317;0.0025413877991448345;0.012536693410368338;0.004078188143479933
"1.1.2. Formação Savânica";0.0002468802387896844;0.0008188806115141562;0.0;0.0;0.00039064727112015285;0.0;0.0;0.0;0.0014564081214239934;0.0014564081214239934;-0.000469588802031231;0.5622603990380808;0.05217268684054629;0.4377396009619192;0.0004695888020312311
"1.2. Floresta Plantada";0.0;0.0;2.0667441996383572e-05;0.0;0.0;0.0;0.0;0.0;2.0667441996383572e-05;2.0667441996383572e-05;0.0003574457456573102;1.0;0.38499869113369345;0.0;0.0003574457456573102
"2.2. Formação Campestre (Campo)";0.0012995268751548569;1.1205459782973396e-05;4.30189882295524e-05;0.036065480406562385;0.0022403584091738563;0.00012027594899492324;0.0;0.00031017643604829855;0.040090042523946844;0.040090042523946844;-0.004003432480804042;0.8996119269521734;0.02417761929762052;0.1003880730478266;0.004003432480804037
"3.1. Pastagem";0.004868953497684655;1.1197976640743729e-05;9.696767300734236e-05;0.0;0.08402306461119183;0.000363983194789013;0.00011166365822832786;5.2966702553300225e-05;0.08952879731409522;0.08952879731409522;0.006857752246535262;0.9385032205493887;0.016589434913630297;0.06149677945061127;0.006857752246535259
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.000354373702413029;0.0008293417454332663;0.0;0.0;0.0011837154478462953;0.0011837154478462953;0.00022869694223749643;0.7006259375445404;0.06665402059926315;0.2993740624554596;0.0002286969422374966
"4.1. Infraestrutura Urbana";9.31080789288917e-06;0.0;0.0;0.0;2.26467011873646e-05;0.0;0.0007666512126157463;0.0;0.0007986087216960001;0.0007986087216960001;7.97061491480741e-05;0.9599835210760209;0.07702247658014467;0.04001647892397908;7.970614914807413e-05
"5.1. Rio, Lago e Oceano";0.00017377805594060388;0.0;0.0;0.0;0.0;0.0;0.0;0.015116912723324083;0.015290690779264687;0.015290690779264687;0.0010276083427371674;0.988635042167208;0.03687143240451901;0.011364957832792011;0.0010276083427371678
"total";0.8475528815062677;0.0009868193193927623;0.0003781131876536938;0.03608661004314281;0.09638654956063047;0.001412412390083792;0.0008783148708440742;0.016318299122001854;1.0000000000000002;1.0000000000000002;0;0.9785954307834426;0.005406980301330493;0.021404569216557423;0.008551209426315255
"adj population";0.8475528815062506;0.0009868193193927626;0.0003781131876536939;0.03608661004314291;0.09638654956063049;0.0014124123900837917;0.0008783148708440741;0.01631829912200183;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.12184961675339e-18;5.29859481675931e-17;7.49065870423027e-17;9.808197865560883e-18;6.088170899202745e-18;4.410103491756576e-17;6.233597746511985e-17;1.5895507334364776e-17;2.712432733084632e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.992214704687528;0.8298181799055706;0.05465940536121278;0.9994144743284239;0.8717301842861219;0.5871810182747443;0.8728660279644163;0.9263779644130955;0.9785954307834428;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0025809626335181516;0.08112572434871769;0.016078169560341075;0.02778475463213124;0.015223737987303108;0.053198324012966466;0.0659469139676464;0.033892298415630226;0.005429784089364896;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9974190373664819;0.9188742756512823;0.983921830439659;0.9722152453678687;0.9847762620126969;0.9468016759870336;0.9340530860323536;0.9661077015843698;0.0214045692165572;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013196898950925462;0.00033587741575721235;0.0;4.225927316084399e-05;0.011011465405806775;0.0007087474048260581;6.39150181605075e-05;0.000347556111881208;0.012853359790259034;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2001 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8346419217087025;0.00257769442912901;0.00023152021838119714;0.0005825608966556413;0.009443392965608853;7.782115553357847e-05;0.0;0.0009026381792029014;0.8484575495532137;0.8484575495532137;-0.007001089003716891;0.9837167718623204;0.002576407088800634;0.016283228137679573;0.007001089003716876
"1.1.2. Formação Savânica";0.00019072521716609678;0.0006696901104856904;0.0;7.404811939289265e-05;0.00033441248334990857;0.0;0.0;0.0;0.0012688759303945884;0.0012688759303945884;0.009494397687699533;0.5277821845650691;0.05009552098728042;0.4722178154349309;0.009494397687699533
"1.2. Floresta Plantada";0.0;0.0;2.061344590392987e-05;0.0;0.0;0.0;0.0;0.0;2.061344590392987e-05;2.061344590392987e-05;0.0003747568605809227;1.0;0.38633086839933395;0.0;0.00037475686058092273
"2.2. Formação Campestre (Campo)";0.0013563707376739044;0.00659526642173546;3.088304956064089e-05;0.027446860916084625;0.0021346282430163887;0.00017360346832919578;0.0;0.00036598495124758577;0.038103597787647804;0.038103597787647804;-0.009854840736017827;0.7203220301937523;0.02156205456673917;0.2796779698062477;0.00985484073601783
"3.1. Pastagem";0.004951337679290079;0.0009206226567439603;0.00011235359263908471;0.00014528711949681548;0.08774836831720811;0.000390850587631504;9.799556751483664e-05;4.462513808098352e-05;0.09441144065860536;0.09441144065860536;0.005715208298983957;0.9294251597590686;0.016064438479753345;0.07057484024093141;0.005715208298983962
"3.2.1. Lavoura Temporária";4.9466308998942865e-05;0.0;0.0;0.0;0.0003837834779387866;0.0011307401783868113;0.0;0.0;0.0015639899653245408;0.0015639899653245408;0.00020902542455654877;0.722984292391015;0.05988802088264442;0.277015707608985;0.00020902542455654882
"4.1. Infraestrutura Urbana";4.317091552785255e-05;0.0;0.0;0.0;5.005732116680463e-05;0.0;0.0007780246037250072;0.0;0.0008712528404196643;0.0008712528404196643;4.767330820179468e-06;0.8929951991321474;0.07001160316662912;0.10700480086785258;4.7673308201795495e-06
"5.1. Rio, Lago e Oceano";0.00022346798213741117;0.0;0.0;0.0;3.200614930048098e-05;0.0;0.0;0.01504720568706629;0.015302679818504182;0.015302679818504182;0.0010577741370935787;0.9833052684583407;0.0363481967451581;0.016694731541659347;0.0010577741370935787
