"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Cerrado  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.2. Formação Savânica";0.04624509757229497;0.22545004590808262;0.0005883153959616371;0.03061356904291727;0.049438128680234686;0.0004521868883969245;0.0002707754508732174;0.0004963241960086664;0.35355444313477;0.35355444313477;-0.05877490419574673;0.637667126763117;0.008822995450192774;0.362332873236883;0.058774904195746824
"1.2. Floresta Plantada";0.0002945636489646993;0.0001579393254597155;0.008288062620114158;0.0;0.00031600248690530233;0.0;0.0;0.0;0.009056568081443875;0.009056568081443875;0.0016889096431846372;0.915143854226159;0.048401703071253216;0.08485614577384104;0.001688909643184638
"2.2. Formação Campestre (Campo)";0.00017445568862397228;0.032532216433943516;0.00020695530187509964;0.045952894590925816;0.015208561102850732;0.0009626398314446812;0.0001378099273623152;0.00034687943478733745;0.09552241231181348;0.09552241231181348;-0.008478275927595237;0.4810692431104228;0.012701128367799045;0.5189307568895771;0.008478275927595216
"3.1. Pastagem";0.002710224638394289;0.011489487331608908;0.00036892131198709694;0.009398962809464275;0.2829476542954528;0.010827060815864943;0.0009326276205021883;0.00011384503207048543;0.3187887838553449;0.3187887838553449;0.04927543659863098;0.8875709203867228;0.011377972720132693;0.1124290796132772;0.049275436598631095
"3.2.1. Lavoura Temporária";0.0;0.0001876866519727836;2.270626394755362e-05;0.0005223965700511993;0.009766813542039118;0.041308129738488936;4.0029512816363734e-05;0.0;0.05184776227931595;0.05184776227931595;0.001977285512661079;0.7967196253514749;0.022778419329673935;0.2032803746485251;0.0019772855126610894
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;7.646863997732481e-05;0.0;0.0022445663596108167;0.0;0.0023210349995881415;0.0023210349995881415;0.001393686748033366;0.967054077172083;0.05154867917478216;0.032945922827916974;0.001393686748033366
"5.1. Rio, Lago e Oceano";8.21327901498901e-05;0.0;0.0;7.615138732331171e-05;9.127882950553101e-05;0.0;0.0;0.005484678566351348;0.0057342415733300815;0.0057342415733300815;0.001134395777036806;0.9564784629689392;0.05280323571699927;0.043521537031060764;0.0011343957770368063
"total";0.17495821960818977;0.2947795389390232;0.010745477724628513;0.08704413638421826;0.368064220453976;0.05382504779197704;0.0037147217476215075;0.006868637350366888;1.0;1.0;0;0.7371277773487883;0.012162016574152647;0.2628722226512117;0.06725318012334203
"adj population";0.17495821960819022;0.29477953893902314;0.010745477724628501;0.08704413638421823;0.36806422045397447;0.05382504779197703;0.0037147217476215075;0.006868637350366883;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.851411121203427e-17;2.3405708491029645e-17;1.047666228505127e-16;3.683171518941273e-17;2.2456299659373056e-17;4.837812948768495e-17;1.7759922710984232e-16;1.365100310397983e-16;5.78461845039688e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7170383052062655;0.7648090051281278;0.771307040274069;0.5279263658621058;0.7687453400019718;0.7674517986149598;0.6042353942251492;0.7985104303196883;0.7371277773487882;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012413415245968552;0.01079087472639043;0.039550339546287165;0.014146404977082258;0.00958255408445955;0.02191929307496006;0.030891755436770686;0.04255046343246237;0.012122927278585154;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9875865847540315;0.9892091252736096;0.9604496604537128;0.9858535950229177;0.9904174459155405;0.9780807069250399;0.9691082445632293;0.9574495365675376;0.2628722226512118;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.07544601698926556;0.13865898606188115;0.0015370109226594333;0.08218248358658489;0.07168225911978421;0.02107926508165403;0.00015293727995464943;0.0004991260139574662;0.19561904252787068;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1996 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.12478778925404876;0.02394256142780825;0.0014375621949324186;0.0005017188208683526;0.009735909576303;0.00018206319248730457;8.895647011435983e-05;0.0004040099868059273;0.1610805709233684;0.1610805709233684;0.012674919192765116;0.7746917492204246;0.013389796644054939;0.2253082507795754;0.012674919192765033
"1.1.2. Formação Savânica";0.045962129128754664;0.22126090148208152;0.0005863660125593318;0.029654788654268984;0.0485453715870095;0.0006980371773578224;0.00020265854666977082;0.0004965675419445748;0.34740682013064617;0.34740682013064617;-0.05790418483836335;0.6368927973229592;0.008894858571629544;0.3631072026770408;0.057904184838363404
"1.2. Floresta Plantada";0.00025451163493767624;0.0001580167625326606;0.008331882131864877;0.0;0.0003563538592730271;0.0;0.0;0.0;0.00910076438860824;0.00910076438860824;0.0017352525212332292;0.9155145409867104;0.047924311679454594;0.08448545901328963;0.0017352525212332298
"2.2. Formação Campestre (Campo)";0.00013711191918108108;0.03201965054922992;0.000158360974320489;0.046204328219637325;0.01608310506507632;0.0007793753436768482;0.00013787749506508111;0.00034704950850404225;0.09586685907469111;0.09586685907469111;-0.009960001561053297;0.48196351341435895;0.012705463005916347;0.518036486585641;0.009960001561053256
"3.1. Pastagem";0.0025726515150079152;0.011935395590619053;0.0002785827839939129;0.008987081073634225;0.2885374313615178;0.011368842266814606;0.0009367946945091792;6.809718324994812e-05;0.3246848764693467;0.3246848764693467;0.04763287242070353;0.8886691443688428;0.011246770909211466;0.11133085563115719;0.04763287242070363
"3.2.1. Lavoura Temporária";0.0;0.00018610948001136519;4.326281217044036e-05;0.00048275202115928345;0.008983071308599138;0.04406802215327285;8.319849858570132e-05;0.0;0.053846416273798776;0.053846416273798776;0.003249923859810648;0.8184021370929377;0.023133267993026774;0.18159786290706226;0.003249923859810655
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;7.650613227149981e-05;0.0;0.0023318005667995936;0.0;0.0024083066990710934;0.0024083066990710934;0.0013729795726725924;0.9682323965211701;0.050091016150771044;0.0317676034788299;0.0013729795726725928
"5.1. Rio, Lago e Oceano";4.129666420332109e-05;0.0;0.0;7.618872406967215e-05;0.0;0.0;0.0;0.00548790065219791;0.005605386040470903;0.005605386040470903;0.0011982388322314991;0.9790406249587901;0.05417063633631552;0.020959375041209927;0.001198238832231499
"total";0.17375549011613342;0.28950263529228276;0.01083601690984147;0.08590685751363786;0.3723177488900503;0.05709634013360943;0.003781286271743686;0.006803624872702402;1.0;1.0;0;0.7410100558214207;0.01222273318034606;0.25898994417857935;0.06786418639941665
"adj population";0.17375549011613395;0.28950263529228226;0.01083601690984146;0.08590685751363782;0.37231774889004904;0.05709634013360945;0.0037812862717436866;0.0068036248727023985;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.8578763993345354e-17;2.3514199817811265e-17;1.052201672463468e-16;3.7029253421146075e-17;2.2398083557233824e-17;4.723185352159229e-17;1.7611640405722015e-16;1.369975758514856e-16;5.770863014661814e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7181804107061256;0.7642794037390911;0.7689063427261456;0.5378421415578186;0.7749762997377977;0.7718186848780607;0.6166686146522083;0.8066142321009702;0.7410100558214205;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012465825847216843;0.01088927561895529;0.03904804469103885;0.014428893790357736;0.009561073315276458;0.02165895396877249;0.030537013127995005;0.043056123886445315;0.012185957063765709;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9875341741527831;0.9891107243810447;0.9609519553089612;0.9855711062096423;0.9904389266847236;0.9783410460312275;0.969462986872005;0.9569438761135547;0.25898994417857946;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.07258556333863925;0.13648346762040248;0.0015377645134867259;0.07940505858800107;0.07229489021565771;0.01955678824105185;0.0001530122645429996;0.0002349707765459865;0.19112575777916405;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1997 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.12413307702362825;0.0240375004341588;0.0013272241149084177;0.00045233386485904464;0.008434212483982935;0.0001600987376303647;8.85553648196281e-05;0.0003823591717284774;0.1590153611957159;0.1590153611957159;0.013581160248130345;0.7806357580186579;0.013536644723127898;0.21936424198134208;0.013581160248130247
"1.1.2. Formação Savânica";0.04540886818476721;0.21978709515652908;0.0006279987296623364;0.029390908106456174;0.04735512619306198;0.000752076011445713;0.0002057131508296271;0.000515647157007119;0.3440434326897593;0.3440434326897593;-0.05587804939624502;0.638835316338451;0.008951505746218303;0.36116468366154897;0.05587804939624513
"1.2. Floresta Plantada";0.00025336404034210505;0.00019799634735994992;0.008040935379986125;0.0;0.0006012895850143367;0.0;0.0;0.0;0.009093585352702518;0.009093585352702518;0.0012941309265064014;0.8842425806886438;0.04624189369913399;0.11575741931135619;0.0012941309265063986
"2.2. Formação Campestre (Campo)";0.00019806399028776385;0.03188339419641367;0.00015764692367080423;0.045025043580121916;0.01644554433955108;0.001002560910376766;9.214777572955875e-05;0.00034548466004258625;0.09514988637619416;0.09514988637619416;-0.010748738051171589;0.47320123328478186;0.012595084911705294;0.5267987667152181;0.010748738051171589
"3.1. Pastagem";0.002603148204820841;0.01190478941727763;0.00023391113098123476;0.009098047674809318;0.290355869812607;0.010923679923117309;0.0009776787100438985;4.499594298296784e-05;0.32614212081664024;0.32614212081664024;0.04714844042180449;0.8902740593136922;0.011246511362656227;0.10972594068630781;0.047148440421804605
"3.2.1. Lavoura Temporária";0.0;0.0003546077417750485;0.0;0.00035896991015230747;0.010035589565023243;0.047256662333607584;3.986855731447534e-05;0.0;0.05804569810787266;0.05804569810787266;0.0020493798083050727;0.8141285896120221;0.02240787983389479;0.18587141038797794;0.0020493798083050796
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;2.1477399353537867e-05;0.0;0.0024732977447508853;0.0;0.002494775144104423;0.002494775144104423;0.0013824861593836502;0.9913910480452345;0.050287979539324186;0.00860895195476552;0.00138248615938365
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;7.584518862380842e-05;4.145185985067993e-05;0.0;0.0;0.005897843268537601;0.006015140317012089;0.006015140317012089;0.001171189883286662;0.9804996987114751;0.05144432385409963;0.01950030128852487;0.0011711898832866621
"total";0.17259652144384616;0.28816538329351415;0.010387716279208916;0.08440114832502257;0.37329056123844484;0.06009507791617774;0.003877261303488073;0.007186330200298751;1.0;1.0;0;0.7429698242997684;0.01225471084374731;0.25703017570023157;0.06662678744741668
"adj population";0.17259652144384666;0.2881653832935136;0.01038771627920891;0.08440114832502255;0.37329056123844373;0.06009507791617779;0.0038772613034880735;0.007186330200298747;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.8377604602300025e-17;2.333031385137561e-17;1.0660823493364482e-16;3.6942203037869604e-17;2.220563360030507e-17;4.571830801625706e-17;1.721220071564175e-16;1.3235907210822482e-16;5.676633773063945e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7192096108612172;0.7627116506657649;0.7740811516078956;0.5334648221459479;0.777828051288813;0.7863649398961173;0.637898132510659;0.8207030715472012;0.7429698242997683;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012523162743611855;0.010879528906630295;0.039503826724977875;0.014466346679262304;0.009568720459791619;0.021587104736792852;0.03155969309226597;0.041858549627107715;0.012220255068228533;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9874768372563881;0.9891204710933698;0.9604961732750221;0.9855336533207377;0.9904312795402084;0.9784128952632072;0.9684403069077341;0.9581414503728923;0.2570301757002317;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.06976456834417533;0.13675657627397014;0.0021052999454327856;0.07875220948980131;0.07157250200806642;0.021578071548530156;4.2954798707075734e-05;0.00023459409694897605;0.1904033882528161;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1998 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.12338884017383084;0.02337576462831536;0.0011772805154099866;0.0004125180733807199;0.008492391362559687;0.00013385747649039743;8.863019618513455e-05;0.00034000896211980493;0.15740929138829193;0.15740929138829193;0.014349980383283209;0.7838726614266978;0.013631291600339619;0.21612733857330224;0.01434998038328314
"1.1.2. Formação Savânica";0.04517467875832325;0.2169444987746471;0.0006235916366684477;0.028892527340867783;0.04775402216093118;0.0009451974478015965;0.00016338572842071827;0.0004947462349297202;0.34099264808258983;0.34099264808258983;-0.057752783799507476;0.6362145928791467;0.0089768229084447;0.3637854071208533;0.057752783799507545
"1.2. Floresta Plantada";0.00025357813891363316;0.0001981636589290278;0.007907218959119975;0.0;0.0006885175685149091;0.0;0.0;0.0;0.009047478325477544;0.009047478325477544;0.0011177316897702369;0.8739693729747194;0.0452131571917585;0.12603062702528056;0.0011177316897702395
"2.2. Formação Campestre (Campo)";0.00019823135901670622;0.031350682440944785;0.00018172496015576847;0.045570571775123296;0.016299912574898875;0.0008557688342595406;9.222564276675374e-05;0.0003457766027038262;0.09489489418986956;0.09489489418986956;-0.010669895797624257;0.4802215352487129;0.01269616234644568;0.5197784647512871;0.010669895797624243
"3.1. Pastagem";0.0027439433414906383;0.01132901346759601;0.00027539394389360376;0.008893787287966142;0.2934435534788939;0.011322649235011596;0.0009427469653891571;4.50339656127941e-05;0.3289961216858538;0.3289961216858538;0.04685422130363105;0.8919362087772331;0.011210885641019836;0.10806379122276688;0.046854221303631205
"3.2.1. Lavoura Temporária";0.0;4.174131265001378e-05;0.0;0.0003796846353157946;0.009085963650642459;0.050092206650997485;3.9902247182849674e-05;0.0;0.0596394984967886;0.0596394984967886;0.0037101811477720063;0.8399166309839914;0.022795008215151787;0.16008336901600861;0.0037101811477720167
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;8.598219304398944e-05;0.0;0.002558117709398651;0.0;0.00264409990244264;0.00264409990244264;0.001240908586900624;0.9674814885154082;0.04886708450927641;0.03251851148459184;0.0012409085869006242
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;7.59092795915705e-05;0.0;0.0;0.0;0.006300058649095945;0.0063759679286875155;0.0063759679286875155;0.0011496564857745748;0.98809446966475;0.05051864170616472;0.011905530335249992;0.0011496564857745757
"total";0.17175927177157507;0.2832398642830823;0.010165210015247783;0.08422499839224531;0.375850342989485;0.06334967964456062;0.0038850084893432644;0.007525624414462091;0.9999999999999999;0.9999999999999999;0;0.7462050661711072;0.012319724056081841;0.25379493382889284;0.0684226795971318
"adj population";0.1717592717715755;0.28323986428308184;0.010165210015247773;0.08422499839224529;0.3758503429894835;0.06334967964456066;0.0038850084893432644;0.007525624414462087;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.8450495672558485e-17;2.3458945393691085e-17;1.0781550470696299e-16;3.7023024636872965e-17;2.219478289922546e-17;4.463241684947041e-17;1.7092636404845336e-16;1.3019331678741006e-16;5.646948509946448e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7183824133693779;0.7659391425135809;0.7778706930067526;0.5410575558920884;0.7807457381703206;0.790725492726285;0.6584587180222828;0.8371476308316742;0.746205066171107;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012524255088190652;0.01100587731621503;0.03949517150474545;0.014580870233108546;0.009556878922293273;0.021306103279836938;0.03237772817060232;0.041658189801241315;0.012278993292808595;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9874757449118093;0.988994122683785;0.9605048284952545;0.9854191297668915;0.9904431210777067;0.978693896720163;0.9676222718293976;0.9583418101987586;0.25379493382889295;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.06804090242892219;0.13259073101687036;0.0022805187327151373;0.07730885323424404;0.0711051364139198;0.019094583691582234;0.00017196438608797857;0.0001518185591831405;0.18537225423176246;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1999 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.1226659809978102;0.022985390701908314;0.0009832712041712049;0.00038028107373301297;0.008542242560991242;4.604603514171927e-05;8.834741649312689e-05;0.0003848265932867003;0.1560763865835355;0.1560763865835355;0.013667529558523718;0.7859355517060025;0.013747304274928596;0.2140644482939975;0.013667529558523656
"1.1.2. Formação Savânica";0.04371054780502335;0.21485144251828672;0.0006136752794442781;0.02841592464735447;0.04772713605576398;0.0009567958358162118;0.000162864436942758;0.0004931677188713427;0.3369315542975031;0.3369315542975031;-0.05603506517960245;0.6376708853115537;0.00902606040524355;0.3623291146884463;0.056035065179602495
"1.2. Floresta Plantada";0.00025276908340988487;0.0001975314064817692;0.008006201435137595;0.0;0.000828033999656923;0.0;0.0;0.0;0.009284535924686173;0.009284535924686173;0.0009016474074296161;0.8623157366272146;0.04436397622440768;0.1376842633727854;0.0009016474074296163
"2.2. Formação Campestre (Campo)";0.0002213232640328714;0.031489699536852545;0.00018114515631379555;0.045169046577622565;0.01561795746337218;0.0005690338246298315;9.193139159752113e-05;0.000344673382746919;0.09368481059716824;0.09368481059716824;-0.010458052342794642;0.4821384201953852;0.01280730935546654;0.5178615798046148;0.010458052342794635
"3.1. Pastagem";0.002693392601674634;0.011330816819758099;0.00040189025704891483;0.008800730488375824;0.29849985839095605;0.011524560726355096;0.0009245034091535722;6.75688585514224e-05;0.3342433215518736;0.3342433215518736;0.04511638545919786;0.8930615487095966;0.011088720779148489;0.10693845129040336;0.045116385459197994
"3.2.1. Lavoura Temporária";0.00010027091789868943;4.160813461314573e-05;0.0;0.00046077546728772736;0.008058770678374268;0.05200223126589732;3.977493678916387e-05;0.0;0.06070343140086032;0.06070343140086032;0.0043952362869798586;0.856660489626956;0.023082827946189672;0.14333951037304404;0.004395236286979867
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;8.570786195691461e-05;0.0;0.0027469254385573635;0.0;0.002832633300514278;0.002832633300514278;0.0012217137290192273;0.9697426906824284;0.049964655372200045;0.030257309317571646;0.0012217137290192275
"5.1. Rio, Lago e Oceano";9.96314722095491e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.006143694871650466;0.0062433263438600155;0.0062433263438600155;0.0011906050812468356;0.984041924653269;0.050959051167836146;0.015958075346730993;0.0011906050812468347
"total";0.16974391614205916;0.2808964891179006;0.01018618333211579;0.0832267582543736;0.3793597070110716;0.06509866768784019;0.004054347029533506;0.00743393142510685;1.0000000000000002;1.0000000000000002;0;0.7500853814959182;0.012365766681284297;0.2499146185040818;0.06649311752239716
"adj population";0.16974391614205958;0.2808964891179002;0.01018618333211578;0.08322675825437356;0.37935970701107047;0.06509866768784026;0.004054347029533505;0.0074339314251068486;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.840278803690617e-17;2.3373743197976464e-17;1.0728152440441612e-16;3.700039383039121e-17;2.202681642008217e-17;4.390431582568978e-17;1.6656314419764052e-16;1.2954881703161558e-16;5.58101542944718e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7226531812495168;0.764877635861469;0.7859863870597166;0.5427226474395203;0.7868517738554777;0.7988217441754322;0.6775259785478762;0.8264395405775699;0.7500853814959183;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012660881871224348;0.011016756916757886;0.039264203423689;0.014688489059624145;0.00953660624655608;0.021313175480578088;0.03351199016583772;0.041345751438636204;0.012314597910819996;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9873391181287756;0.9889832430832421;0.960735796576311;0.9853115109403758;0.9904633937534439;0.9786868245194219;0.9664880098341623;0.9586542485613638;0.2499146185040817;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.06682081117145061;0.13209009319922776;0.0025566689790971556;0.07611542335350208;0.07148692632183506;0.017402400269925997;0.00017141572391382934;0.00019926294441909888;0.18342150098168578;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2000 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.1223238520801498;0.023073789793808173;0.0008309099508783908;0.0003806518418695498;0.00832958008561083;8.898664220545477e-05;8.843355385110648e-05;0.00027085123019695065;0.1553870551785703;0.1553870551785703;0.01375695144092439;0.7872203507530006;0.013796340013931655;0.21277964924699944;0.013756951440924287
"1.1.2. Formação Savânica";0.04351323876784429;0.21086908994562115;0.0005335291908287183;0.02818174255703382;0.048781418626513466;0.0008577053774233535;0.00020895086155169922;0.000493648549732398;0.3334393238765489;0.3334393238765489;-0.057188357535360085;0.6324061826123795;0.009039634538561308;0.36759381738762054;0.05718835753536011
"1.2. Floresta Plantada";0.0002530155293376562;0.00022332807773779657;0.007944951754912711;0.0;0.0008686073342832305;0.0;0.0;0.0;0.009289902696271394;0.009289902696271394;0.000540475574916632;0.8552244318017999;0.044145223931426204;0.14477556819820014;0.0005404755749166337
"2.2. Formação Campestre (Campo)";0.00024229800014471584;0.030902003808842178;0.00022648948241096474;0.045418642330967235;0.015677993515922087;0.0008246980149374543;9.202102327552512e-05;0.0003450094339381614;0.09372915561043832;0.09372915561043832;-0.011409518420249773;0.48457325829049847;0.012881905265348206;0.5154267417095015;0.011409518420249759
"3.1. Pastagem";0.00271187363067165;0.01114110601328175;0.0001763169366845222;0.008129236890129789;0.30127814410666265;0.010573337010497567;0.0009192908680289826;9.010176189156813e-05;0.33501940721784845;0.33501940721784845;0.0476100758553744;0.8992856461916982;0.01112752611948459;0.10071435380830185;0.04761007585537452
"3.2.1. Lavoura Temporária";0.0;4.164870189771725e-05;0.00011818095547271914;0.00020936357018816912;0.007607947978440459;0.05598297839740759;0.0;0.0;0.06396011960340665;0.06396011960340665;0.004367585839064757;0.8752794513915484;0.023068512762465892;0.12472054860845161;0.004367585839064769
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;8.579142579024552e-05;0.0;0.0027496036481670654;0.0;0.002835395073957311;0.002835395073957311;0.0012229048809170677;0.9697426906824284;0.05007505571374609;0.030257309317571646;0.001222904880917068
"5.1. Rio, Lago e Oceano";9.972861134647467e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0062399121316126455;0.00633964074295912;0.00633964074295912;0.0010998823644126036;0.9842690437218806;0.05103715779097147;0.01573095627811938;0.0010998823644126042
"total";0.16914400661949458;0.2762509663411888;0.009830378271188028;0.08231963719018856;0.382629483073223;0.06832770544247142;0.004058299954874379;0.007439523107371724;0.9999999999999999;0.9999999999999999;0;0.7528071743955008;0.012444399064585158;0.24719282560449918;0.06859787595560987
"adj population";0.16914400661949508;0.27625096634118845;0.009830378271188017;0.08231963719018853;0.3826294830732222;0.06832770544247149;0.004058299954874379;0.00743952310737172;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.8452918904814665e-17;2.3502271677177025e-17;1.0879568516210013e-16;3.721568574557356e-17;2.2007334639659085e-17;4.3012197424968765e-17;1.6653362298261298e-16;1.2952623006249826e-16;5.590459465994045e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7231935350528201;0.7633243522673635;0.8082040726956221;0.5517352102273427;0.7873887335780855;0.8193305780558157;0.6775259785478762;0.8387516298497143;0.7528071743955009;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012686525827788621;0.011120654468311317;0.04074690857039641;0.01495195286153298;0.00949450224306891;0.021425753695856052;0.033584286411055035;0.0420956757419663;0.012395654144431702;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9873134741722114;0.9888793455316887;0.9592530914296036;0.985048047138467;0.9905054977569311;0.9785742463041439;0.966415713588945;0.9579043242580337;0.24719282560449907;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.06612640619684099;0.13076375279113528;0.002689901882717366;0.07380198971844265;0.06748252622237161;0.01595428241199813;0.000171582851580491;0.00019945722269294926;0.17859494964888972;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2001 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.12182952496567863;0.023119320313740574;0.00071573285982565;0.00030421728440482084;0.008216188496981955;8.878419057829456e-05;7.816645635900154e-05;0.00027023502229301473;0.1546221695898619;0.1546221695898619;0.012717328945966229;0.7879175753957777;0.013836514822393923;0.21208242460422233;0.012717328945966194
"1.1.2. Formação Savânica";0.04222713065900478;0.2090957530501023;0.0005108508531436475;0.027759158651153835;0.048542431554856415;0.0007407766059926934;0.00023063522081963886;0.000517351441854866;0.3296240880369283;0.3296240880369283;-0.055177003391290114;0.6343460949573474;0.009093656273475213;0.3656539050426526;0.055177003391290225
