"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para BRASIL  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"3.3 Mosaico de Agricultura ou Pastagem";0.0011344786983701787;0.0021130903971651096;0.0005166253822668493;0.0;0.0014842053905544776;0.00022661620299363765;0.0;0.0;0.015744318318983014;0.00040771168412283396;8.922572742534225e-05;0.0;0.02171627180188144;0.02171627180188144;-0.00597195348289843;0.725000979110004;0.013752504513500347;0.27499902088999595;0.005971953482898425
"4.1. Infraestrutura Urbana";6.264160777870108e-05;0.0;0.0;0.0;4.191051959323468e-06;1.7731785333144717e-05;0.00013696358747593661;4.605906372846622e-06;0.0;0.003993280023022195;0.0;0.0;0.0042194139619421474;0.0042194139619421474;0.0007818794321037127;0.9464063159103107;0.021683918206054715;0.05359368408968934;0.0007818794321037131
"5.1. Rio, Lago e Oceano";3.450214725017131e-05;1.351965294597163e-05;0.0;0.00018852624717524677;5.385645623416301e-05;0.00047343092628063395;6.905959682634448e-05;0.0;0.0;0.0;0.013785141465631303;0.0;0.014618036492343835;0.014618036492343835;0.0004115288556263494;0.9430227837268872;0.020591423459403704;0.05697721627311281;0.00041152885562634883
"3.2.2. Lavoura Perene";0.0;5.962140590304757e-05;2.1216060121142865e-05;0.0;0.0;0.0;0.0004427652237899788;4.106379945331309e-05;0.0;9.12157654000792e-06;0.0;0.0002878374394803367;0.000861625505287827;0.000861625505287827;0.0017912004918854245;0.3340632765788245;0.019016846731255425;0.6659367234211755;0.0017912004918854243
"total";0.49148449566558305;0.1105477355585554;0.011110209674350485;0.0040220852023089915;0.05520212922315048;0.007916557439793642;0.22842095560138034;0.05286782857671532;0.015744318318983014;0.005001293394045861;0.015029565347970184;0.0026528259971732512;0.9999999999999998;0.9999999999999998;0;0.8827485104454338;0.006616728875131301;0.11725148955456621;0.03935188119548324
"adj population";0.49148449566557123;0.11054773555855484;0.01111020967435049;0.004022085202308987;0.05520212922315061;0.007916557439793642;0.22842095560138284;0.05286782857671491;0.015744318318983028;0.005001293394045863;0.015029565347970193;0.0026528259971732512;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.797407280686975e-18;2.4836135307799843e-18;7.085604724434046e-18;1.0569944922751961e-17;3.4726226652580775e-18;9.36937428059779e-18;1.97099844133145e-18;3.484091499795403e-18;5.7698170627583925e-18;1.0819226908045015e-17;7.393295198090916e-18;1.2854066894400525e-17;7.707006340893054e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9659933638219067;0.7957468955184851;0.6274146369602913;0.8123551112150578;0.7559900840118723;0.016222564490159592;0.8158745825287967;0.9029601794868172;1.0;0.7984494626482573;0.9172016054005883;0.10850219342958987;0.8827485104454342;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003752109331303667;0.008247705250651872;0.013799904510811358;0.036573789080251946;0.0117367971313221;0.0011718900457426348;0.006594847299863598;0.013446256945588812;0.019300339334390983;0.01756611348118225;0.019704821692862327;0.005187398751535888;0.006632380831118625;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9962478906686963;0.9917522947493481;0.9862000954891886;0.963426210919748;0.9882632028686779;0.9988281099542574;0.9934051527001364;0.9865537430544112;0.980699660665609;0.9824338865188178;0.9802951783071376;0.9948126012484642;0.11725148955456577;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03342746886254544;0.045159436362472855;0.0016261543968087728;0.0014346964290763214;0.02693973382821356;0.0001444715383648936;0.03354105204581126;0.010260569192012223;0.0;0.0004522678778399042;0.0016657900534250633;0.0011475761316149806;0.07789960835909264;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2012 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.4740359402706748;0.008361455291875005;0.0025641879953239963;2.2614240295522047e-05;0.0007018929324329425;0.005374920377041106;0.00865877360222169;0.0002005829598129728;0.0;6.017448500382941e-06;0.0006422423520745202;0.0004919417097914965;0.5010605691800444;0.5010605691800444;-0.010456887706079422;0.9460651454701485;0.0036280930531386846;0.05393485452985147;0.010456887706079443
"1.1.2. Formação Savânica";0.010357841592122484;0.08736606755798548;0.00030200642099895673;9.908338749649654e-06;0.006644635144177439;0.0001620181550072906;0.019154140719444445;0.0003105757804409303;0.0;8.063517767096778e-05;0.00015708214184002436;0.0004211469285948526;0.12496605795703253;0.12496605795703253;-0.015370436609176648;0.6991183765116817;0.007146654104112062;0.30088162348831826;0.015370436609176613
"1.2. Floresta Plantada";0.00018205553102417939;4.28465457302689e-05;0.0075311089605694815;0.0;2.2623181306197052e-05;0.0;0.0005765690053160948;5.880310835792866e-06;0.0;0.0;0.0;4.508811028729719e-05;0.008406171645069311;0.008406171645069311;0.003254644007160597;0.8959023534794103;0.019969143486965237;0.10409764652058973;0.0032546440071605977
"2.1. Área Úmida Natural não Florestal";2.8984851553302623e-05;6.651112162108777e-05;0.0;0.002349897570310067;0.00019201402935195076;0.00014232124146738422;0.000173229624969986;1.592086283770894e-05;0.0;0.0;0.0;0.0;0.0029688793021114875;0.0029688793021114875;0.0004270501566313791;0.7915099709977443;0.036229232534274076;0.20849002900225566;0.000427050156631378
"2.2. Formação Campestre (Campo)";0.0010181456824759536;0.008494467471612865;0.0001760099709011583;0.0007815645648370024;0.04229755411148179;1.6781290393950308e-05;0.007413962003429387;0.000976307876963148;0.0;7.735887822954021e-05;0.0002302557256953095;1.3783958984697105e-05;0.0614961915350048;0.0614961915350048;-0.00586071623612815;0.6878077008623418;0.010424462344656335;0.3121922991376582;0.005860716236128161
"2.5. Outra Formação não Florestal";9.78103739584964e-06;0.0;0.0;0.0;1.1174919250929667e-05;0.00011367367777787851;4.045528972226798e-05;0.0;0.0;0.0;0.0;0.0;0.0001750849241469258;0.0001750849241469258;0.007541149040361876;0.649248805011259;0.06040264991504189;0.35075119498874097;0.0075411490403618775
"3.1. Pastagem";0.0036194130612890803;0.0032461722932395107;0.0002940644680124743;1.506925531519635e-05;0.002885629359990656;0.0012084506736369266;0.18597055219536843;0.0036358053849433647;0.0;0.0004700953677632222;0.00014237290722742042;0.0013155787006600384;0.20280320366744634;0.20280320366744634;0.0248268124870348;0.9170000711641636;0.00758684809839791;0.0829999288358364;0.024826812487034805
"3.2.1. Lavoura Temporária";9.32033616100165e-05;6.245951818371601e-05;0.00017802095638990803;2.8417108783701884e-05;0.001495647035103783;4.599504855684881e-05;0.004950225023527118;0.05039339662566262;0.0;1.3891719174419305e-05;7.1196246532936536e-06;0.00012665520596302413;0.057395031227608445;0.057395031227608445;-0.0018042246729912219;0.8780097431399615;0.012723163267246533;0.1219902568600385;0.0018042246729912045
"3.3 Mosaico de Agricultura ou Pastagem";0.0010954199692475661;0.001853150127479554;0.0005881799341583526;0.0;0.0013232979940779605;0.00025100554068684995;0.0;0.0;0.015456645419173708;0.0003796246893806701;7.651093160403099e-05;0.0;0.021023834605808693;0.021023834605808693;-0.005567189186634985;0.7351963002459687;0.01378839492115971;0.2648036997540313;0.005567189186634985
"4.1. Infraestrutura Urbana";6.261905770549014e-05;0.0;0.0;0.0;4.1895432412067895e-06;1.7725402146767452e-05;0.00014297298972867396;1.310960804792216e-05;0.0;0.004044703058208267;0.0;0.0;0.004285319659078328;0.004285319659078328;0.0007961249727534631;0.9438509562850649;0.021449511610509456;0.05614904371493512;0.0007961249727534633
"5.1. Rio, Lago e Oceano";0.00010027705886624889;1.3514786066360315e-05;0.0;0.00018845838045172646;5.6817048461791466e-05;0.00038334255779380084;6.46213722172912e-05;7.220912837672097e-06;0.0;0.0;0.013647119564151312;0.0;0.014461371680846203;0.014461371680846203;0.00044133156639970784;0.9436946830034558;0.020530441529320327;0.056305316996544175;0.00044133156639970805
"3.2.2. Lavoura Perene";0.0;8.897663406207296e-05;2.7236945875580878e-05;0.0;0.0;0.0;0.0004845143285357206;3.2006232235104036e-05;0.0;9.11829290432119e-06;0.0;0.0003164321821990593;0.000958284615811859;0.000958284615811859;0.0017723421806686065;0.33020688945421295;0.017991738748397886;0.669793110545787;0.0017723421806686063
"total";0.49060368147396494;0.10959562134785591;0.011660815652229909;0.0033959294587428655;0.05563547529887664;0.007716233964508803;0.22763001615448114;0.05559080655461724;0.015456645419173708;0.005081444631831791;0.014902703247245911;0.0027306267964804652;1.0;1.0;0;0.8835230911935621;0.006602874107347886;0.1164769088064379;0.03905945441101042
"adj population";0.4906036814739539;0.10959562134785528;0.011660815652229912;0.0033959294587428664;0.05563547529887678;0.007716233964508802;0.2276300161544839;0.05559080655461685;0.015456645419173725;0.005081444631831794;0.01490270324724593;0.0027306267964804652;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7968813533094e-18;2.4904613951469607e-18;6.943264695192234e-18;1.1427271560596708e-17;3.452908993170489e-18;9.485403156535577e-18;1.9721507454687567e-18;3.4120561015660557e-18;5.806453872460412e-18;1.0727839662223613e-17;7.451527670194507e-18;1.270407493122644e-17;7.767029413709116e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.966229888137988;0.7971675007041198;0.6458475277524263;0.6919747888932802;0.7602622945927433;0.014731756229881857;0.8169860694872506;0.9065059449380668;1.0;0.7959750329406241;0.9157479242347099;0.11588261808860595;0.8835230911935626;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003764075371587007;0.008306125057773854;0.013682540407534147;0.03255864991841891;0.011759444595019774;0.0011063901534204535;0.006609131126762174;0.013266127733126848;0.01909197636703347;0.017358717066367907;0.019690711070287765;0.0052769031151700275;0.00662295079692003;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.996235924628413;0.9916938749422262;0.9863174595924659;0.967441350081581;0.9882405554049802;0.9988936098465796;0.9933908688732378;0.9867338722668731;0.9809080236329666;0.9826412829336321;0.9803092889297123;0.99472309688483;0.11647690880643735;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03313548240658026;0.044459107579740864;0.001750125368999659;0.001237963463602841;0.026675842374789704;0.0001228224927380946;0.03366530294415582;0.010394819857909243;0.0;0.00048123320174012045;0.0016285042333897826;0.0012837048672255994;0.07741745439543599;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2013 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.47365831063850544;0.008296412921142101;0.0026130543343918368;2.2627225961866845e-05;0.0006308962842975413;0.005380632079961701;0.00884781013538318;0.0002519720479577962;0.0;3.4829975376177525e-05;0.0005785609272012987;0.000528983936803849;0.5008440905069828;0.5008440905069828;-0.010982153716289578;0.9457200746025395;0.003629919335237101;0.054279925397460516;0.010982153716289578
"1.1.2. Formação Savânica";0.010241712138979576;0.08622652311992128;0.0002942994405178111;9.914028367313248e-06;0.006710643997125784;0.00016933704851090898;0.019087459837589055;0.0003622991108143369;0.0;5.461800150233151e-05;0.0001603509713255428;0.00036495701788171386;0.12368211471253565;0.12368211471253565;-0.01540029586930183;0.6971624257907489;0.007162115068728793;0.30283757420925106;0.015400295869301764
"1.2. Floresta Plantada";0.00018635100642779947;3.8202495772034e-05;0.008017448913653386;0.0;3.142995574306577e-05;0.0;0.0005560528975513917;2.88346562845463e-05;0.0;0.0;0.0;4.96656677636235e-05;0.008907985593195845;0.008907985593195845;0.003173693194175538;0.9000293983161946;0.01965956819078002;0.09997060168380545;0.0031736931941755385
"2.1. Área Úmida Natural não Florestal";5.178318996448936e-06;6.72211055840844e-05;0.0;0.0024999185629880198;0.00019573716695934267;0.00015168950297638422;0.00013255215039695214;7.002552926882992e-06;0.0;0.0;0.0;0.0;0.003059299360828115;0.003059299360828115;0.0004729374635221424;0.8171539519791621;0.03766289914659033;0.18284604802083793;0.00047293746352214264
"2.2. Formação Campestre (Campo)";0.0010751989170291194;0.00851589391902728;0.00013740948783197941;0.0007530269106626;0.04200168439243083;1.6790926633551696e-05;0.007430356039301809;0.001060548939840795;0.0;6.8430783740971e-05;0.0002306365358834651;1.7415790572266206e-05;0.061307392642954664;0.061307392642954664;-0.0059067381125925845;0.6850998318757838;0.010409917524442714;0.3149001681242162;0.00590673811259259
"2.5. Outra Formação não Florestal";9.786653913869641e-06;0.0;0.0;0.0;1.1181336171017464e-05;0.00012156469916005359;4.047852016854211e-05;0.0;0.0;0.0;0.0;0.0;0.00018301120941348282;0.00018301120941348282;0.007342812085973308;0.6642472859976503;0.06806040724501754;0.33575271400234974;0.007342812085973309
"3.1. Pastagem";0.003338671803279102;0.003212122448369965;0.00029262349295313474;1.5077908461135831e-05;0.0030382723621732535;0.0010838348213273459;0.18514278295659597;0.0035637867230300683;0.0;0.00048267575624221263;7.406065825874106e-05;0.0013519427203672594;0.2015958516510582;0.2015958516510582;0.025803753020304035;0.918385876694821;0.007624125511642768;0.08161412330517903;0.025803753020303993
"3.2.1. Lavoura Temporária";9.725496547220904e-05;6.475544675660789e-05;0.00017979389664380362;4.570624226778544e-05;0.001606007238180898;6.240084205644107e-05;0.005394806966632304;0.052611630067017065;0.0;1.3899696149449074e-05;2.6438780472813253e-05;8.7169987076939e-05;0.06018986412872632;0.06018986412872632;-0.0022469096632799423;0.8740945145597613;0.012495482386860698;0.12590548544023872;0.0022469096632799362
"3.3 Mosaico de Agricultura ou Pastagem";0.001125450914631031;0.001753386088067833;0.0005197966353635346;0.0;0.0011296160235876266;0.0002217586592611605;0.0;0.0;0.015226329028950537;0.0003906165595678132;9.386013812670234e-05;0.0;0.020460814047556238;0.020460814047556238;-0.005234485018605701;0.7441702462844638;0.014169615916404563;0.2558297537155362;0.005234485018605701
"4.1. Infraestrutura Urbana";5.287040366726882e-05;0.0;0.0;0.0;4.191948982454625e-06;1.7735580519115904e-05;0.00014205605864458373;1.3117135915044678e-05;0.0;0.004105633069466158;0.0;3.0041289705980963e-06;0.004338608326165223;0.004338608326165223;0.0008212190447376512;0.9463018463100157;0.021500206114562454;0.05369815368998432;0.0008212190447376517
"5.1. Rio, Lago e Oceano";7.115102979131112e-05;2.59513160173503e-05;0.0;0.00018596594564153612;4.099382471025896e-05;0.00030007913498012866;9.130979974739484e-05;0.0;0.0;0.0;0.013650878271150543;0.0;0.014366329322038523;0.014366329322038523;0.0004484569603805832;0.9501994535381806;0.020834766220195665;0.04980054646181942;0.00044845696038058394
"3.2.2. Lavoura Perene";0.0;8.134998257536677e-05;2.7252586015898194e-05;0.0;0.0;0.0;0.0005339393093510005;4.3763231659847366e-05;0.0;9.123528857762132e-06;0.0;0.00036920986009541824;0.0010646384985552933;0.0010646384985552933;0.0017077106109763742;0.3467936399035292;0.018922306689177305;0.6532063600964708;0.0017077106109763742
"total";0.4898619367906932;0.10828181884323389;0.012081678787371384;0.0035322368243502576;0.055400654530362074;0.0075258232953867915;0.2273996046713622;0.05794295446544638;0.015226329028950537;0.005159827370902875;0.014814786282419107;0.0027723491095316675;1.0000000000000002;1.0000000000000002;0;0.883631913579934;0.006636619978984079;0.11636808642006602;0.03977058238006958
"adj population";0.4898619367906814;0.10828181884323314;0.012081678787371401;0.003532236824350254;0.05540065453036224;0.0075258232953867915;0.22739960467136458;0.05794295446544597;0.015226329028950552;0.005159827370902876;0.01481478628241913;0.0027723491095316666;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7990137423555666e-18;2.5040009949798443e-18;6.8617306953272225e-18;1.1125474386752325e-17;3.4640079806888994e-18;9.607511410923087e-18;1.9750337927417137e-18;3.350661652037531e-18;5.846214697422819e-18;1.067303398185701e-17;7.486747373432386e-18;1.2552517885078727e-17;7.724594859359712e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9669220551032289;0.7963157992825782;0.6636038794570327;0.7077437576535854;0.7581441906866292;0.016153010028094973;0.8141737239348529;0.9079901180805577;1.0;0.7956919436139485;0.9214360579301918;0.13317581787446273;0.8836319135799345;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003773384320787088;0.008353581656192946;0.01381059541076739;0.03315752022618109;0.011770930551432121;0.0013434892440476454;0.006597207827801829;0.013134372313656812;0.01944032811155451;0.017326976579580003;0.019956927920928732;0.005850067210129616;0.006657713758187356;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9962266156792129;0.9916464183438071;0.9861894045892327;0.9668424797738189;0.9882290694485679;0.9986565107559524;0.9934027921721982;0.9868656276863432;0.9805596718884455;0.98267302342042;0.9800430720790713;0.9941499327898704;0.11636808642006546;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03240725230437547;0.044110591446625214;0.0017810733590849191;0.0011187615956801903;0.026797940275862492;0.00012289302050685848;0.03290613738892445;0.010662648796858631;0.0;0.000465950513398131;0.0014309021017759604;0.0013908572769197503;0.07659750404000602;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2014 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.4712437888180873;0.00833772904805494;0.0025785310062250836;2.2671382851340386e-05;0.0005897844219871673;0.005018901368537547;0.008667098972824324;0.0002968435973161973;0.0;4.7498334488323376e-05;0.0004669449394654876;0.0005226390913127529;0.4977924309811504;0.4977924309811504;-0.010239551460999544;0.946667244195063;0.003671400394546866;0.053332755804937015;0.010239551460999474
"1.1.2. Formação Savânica";0.010177876624957624;0.0856934553184689;0.00029654607625956953;9.933375531459254e-06;0.006663773092036548;0.00016966750869844914;0.018836687668678572;0.0002517504886970137;0.0;4.9370927142811706e-05;0.00019917055371868872;0.00035089599966989476;0.12269912763385953;0.12269912763385953;-0.01516917826053401;0.6984031343253092;0.007204996242605478;0.3015968656746908;0.015169178260533933
"1.2. Floresta Plantada";0.00022407681825044903;3.827704770280369e-05;0.008372437228140732;0.0;2.6063685780800807e-05;0.0;0.0004951870861313731;3.1791715301954754e-05;0.0;0.0;0.0;6.597588968222251e-05;0.009253809470990337;0.009253809470990337;0.0031563687810004615;0.9047557391782697;0.019585857928272835;0.09524426082173032;0.0031563687810004584
"2.1. Área Úmida Natural não Florestal";6.674198647528808e-05;0.00020898785456911623;0.0;0.0033787703835531395;0.00019611914681236817;0.00014268380625647549;0.00018654979161220224;1.2208606377547701e-05;0.0;6.21972030018808e-06;0.0;0.0;0.004198281295956326;0.004198281295956326;-0.00018861504487869196;0.8047984747490556;0.03555259021465756;0.19520152525094436;0.0001886150448786924
"2.2. Formação Campestre (Campo)";0.0011493459900439591;0.008180316631798726;0.00012405953377582705;0.00035105948150658344;0.04132236301338596;1.682369402151015e-05;0.007111815430822844;0.001063599083200129;0.0;7.030652115259612e-05;0.0002302778627157895;2.2726505388132886e-05;0.05964269374781206;0.05964269374781206;-0.004874178798778966;0.6928319366008163;0.010634588316285942;0.3071680633991837;0.004874178798778973
"2.5. Outra Formação não Florestal";9.805752507569058e-06;0.0;0.0;0.0;1.1203156478389753e-05;0.00013033117141659592;4.4703993946764394e-05;0.0;0.0;0.0;0.0;0.0;0.0001960440743493191;0.0001960440743493191;0.007190435775642773;0.6648054619818128;0.06532856991845074;0.3351945380181872;0.007190435775642776
"3.1. Pastagem";0.0032091649718797707;0.003277723058533042;0.0003314884291971284;1.5107332904880401e-05;0.0030536235400607514;0.0010902246819641409;0.18530741249098284;0.0029898989296584773;0.0;0.0004933421831069332;9.011495384961938e-05;0.0013323632040703683;0.20119046377620795;0.20119046377620795;0.02667382209403478;0.9210546514625448;0.007648915700225114;0.07894534853745516;0.026673822094034766
"3.2.1. Lavoura Temporária";0.00011940510182932645;7.091808478527558e-05;0.0001724693274092971;4.579543771275386e-05;0.001643205245891502;4.961071952765463e-05;0.006337523529797679;0.05630837538973017;0.0;3.639118483774763e-05;1.9154307720319864e-05;0.00016390944230884938;0.06496675777155057;0.06496675777155057;-0.0039668431389824465;0.8667259583390807;0.012075496625052409;0.13327404166091927;0.003966843138982441
"3.3 Mosaico de Agricultura ou Pastagem";0.0011885732961332228;0.0016385265717029469;0.0004778784899770816;0.0;0.00119314352527621;0.0002358682329903996;0.0;0.0;0.014771536261616623;0.0003917832981217496;7.179590279333698e-05;0.0;0.01996910557861157;0.01996910557861157;-0.005197569316994946;0.7397194733367556;0.014208712772533272;0.2602805266632444;0.005197569316994947
"4.1. Infraestrutura Urbana";5.8993562947116815e-05;0.0;0.0;0.0;4.200129544588443e-06;1.777019139320412e-05;0.0001603641230518799;0.0;0.0;0.004157152999572827;0.0;0.0;0.004398481006509617;0.004398481006509617;0.0008627254955806365;0.9451337844634018;0.021374729353892424;0.054866215536598206;0.0008627254955806364
"5.1. Rio, Lago e Oceano";0.00010510659703925779;8.628843504822098e-06;0.0;0.00018632885701747658;6.503599177880579e-05;0.0005145984751861182;0.0001412258053372514;0.0;0.0;0.0;0.013526264127469524;0.0;0.014547188697333256;0.014547188697333256;5.6533950399510063e-05;0.9298198029114118;0.02059505781813006;0.07018019708858825;5.6533950399510063e-05
"3.2.2. Lavoura Perene";0.0;7.538691420501949e-05;5.676816100607732e-05;0.0;0.0;0.0;0.0005757169770569604;4.544682228664019e-05;0.0;9.141333367075816e-06;0.0;0.0003831557577573979;0.0011456159656791712;0.0011456159656791712;0.0016960499245104476;0.33445392630352055;0.017823158379247965;0.6655460736964794;0.0016960499245104472
"total";0.4875528795201509;0.10752994937332559;0.012410178251990795;0.004009666251077634;0.054768514949033086;0.007386479849992095;0.2278642858702427;0.06099991463256813;0.014771536261616623;0.005261206502090253;0.014603722647732766;0.0028416658901896184;1.0;1.0;0;0.8845950429601813;0.006710393501303766;0.11540495703981868;0.03963593602116852
"adj population";0.48755287952013976;0.10752994937332483;0.012410178251990804;0.00400966625107763;0.054768514949033266;0.007386479849992093;0.22786428587024474;0.060999914632567584;0.014771536261616607;0.005261206502090254;0.014603722647732785;0.0028416658901896184;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.8067847817632163e-18;2.520068226417974e-18;6.793422441684191e-18;1.045188579955588e-17;3.502319663232014e-18;9.739592504581704e-18;1.981617553895731e-18;3.297011892732303e-18;5.973192971585312e-18;1.0632786460170999e-17;7.581471956610736e-18;1.2511259497582911e-17;7.679141374981297e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.966549083418161;0.7969263988115138;0.674642785795414;0.8426562641329725;0.7544912081665917;0.017644557903550698;0.8132358775894635;0.9230894129754542;1.0;0.7901520303225523;0.9262202832624655;0.13483490760830816;0.884595042960182;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0038064087520964848;0.008403213684876495;0.013924004906998714;0.037902555373610355;0.011803562215118244;0.001406048448876031;0.0065898610877265906;0.01307863013769997;0.01962716998301983;0.017096945990193214;0.020317517058135892;0.005981385474028297;0.006734019804239598;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9961935912479035;0.9915967863151235;0.9860759950930013;0.9620974446263897;0.9881964377848818;0.998593951551124;0.9934101389122734;0.9869213698623001;0.9803728300169802;0.9829030540098068;0.9796824829418641;0.9940186145259717;0.11540495703981801;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.0326181814041272;0.04367298810971337;0.0017627444856992101;0.0012617917350489886;0.02689230387129425;0.00013142580586544638;0.031766102570450205;0.00938307848567592;0.0;0.0004826560138735791;0.002041849139727464;0.0015249204158435466;0.07576902101865958;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2015 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.4693412354829398;0.008284090698631718;0.0024854698332859864;2.2708051277964185e-05;0.0006502181635550297;0.005287313792259986;0.0086104413546223;0.0003366463629548603;0.0;4.114691555819026e-05;0.0004439457831921143;0.0005814911823486472;0.4960847076206267;0.4960847076206267;-0.010665715513228737;0.9460909160736739;0.003689748795597285;0.053909083926326096;0.010665715513228813
"1.1.2. Formação Savânica";0.01013135088893812;0.08513275661974662;0.000301581257283627;0.0;0.006660862606955794;0.00014649743726442526;0.018674555035276586;0.0002425332281280255;0.0;5.668457475173021e-05;0.0001969438161891855;0.00033802440091937883;0.12188178986545348;0.12188178986545348;-0.014883137626387662;0.6984862686519889;0.007231337983969184;0.30151373134801107;0.0148831376263876
