"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Pampa  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.0814470726011538;0.01624665312313009;0.0015499576619791957;0.0;0.0;0.09924368338626309;0.09924368338626309;-0.011681721576168529;0.8206776474040802;0.05527290825384815;0.17932235259591978;0.011681721576168536
"2. Formação Natural não Florestal";0.005564402612641765;0.5463523785354407;0.022459723474023422;0.0021510787206705864;0.0;0.5765275833427765;0.5765275833427765;0.09019872504249428;0.9476604317309916;0.02208427154887826;0.05233956826900843;0.09019872504249427
"3. Agropecuária";0.0005504865962989893;0.10311049019417902;0.19365848145161343;0.0;0.0;0.29731945824209144;0.29731945824209144;-0.07887935310472487;0.6513481579598723;0.029201102883406525;0.34865184204012767;0.07887935310472488
"4. Área não Vegetada";0.0;0.0;0.0;0.0054155037475290225;0.0;0.0054155037475290225;0.0054155037475290225;0.0021510787206705864;1.0;0.15945838013827743;0.0;0.0021510787206705864
"5. Corpo D'água";0.0;0.0010167865325209544;0.000771942549750504;0.0;0.019705042199068143;0.021493771281339603;0.021493771281339603;-0.0017887290822714585;0.916779188777151;0.11246940784279634;0.08322081122284897;0.0017887290822714598
"total";0.08756196181009455;0.6667263083852708;0.21844010513736656;0.007566582468199609;0.019705042199068143;1.0000000000000002;1.0000000000000002;0;0.8465784785348052;0.03018067398544381;0.15342152146519483;0.09234980376316486
"adj population";0.08756196181009461;0.6667263083852712;0.21844010513736659;0.007566582468199609;0.019705042199068146;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.0157877570634096e-15;5.850091615756445e-16;6.530774541399086e-16;3.2695763106429982e-15;2.0658854204256435e-15;7.589336103847605e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.930165004500438;0.8194552572233713;0.8865518597412817;0.7157133052192302;1.0;0.8465784785348052;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06398234844527222;0.017410276174455872;0.04221953844579817;0.11654542260095116;0.12495040771237637;0.029776753137963744;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9360176515547278;0.9825897238255441;0.9577804615542018;0.8834545773990489;0.8750495922876236;0.15342152146519483;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.012229778417881504;0.06035040961467164;0.04956324737150625;0.0;0.0;0.061071717702029696;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1994 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.07884826395926016;0.013297922823900653;0.002638409605309424;0.0;0.0;0.09478459638847023;0.09478459638847023;-0.008272770011078626;0.8318679085376304;0.0563410265998313;0.16813209146236963;0.008272770011078623
"2. Formação Natural não Florestal";0.006240435635389456;0.545377595795754;0.022105150057109488;0.0017771302257740265;0.0;0.5755003117140269;0.5755003117140269;0.08629395085818366;0.9476582109424795;0.02203473775202295;0.052341789057520516;0.0862939508581837
"3. Agropecuária";0.001423126782741993;0.10207674058505736;0.19783591638714396;0.0;0.0;0.3013357837549433;0.3013357837549433;-0.07769094996013498;0.6565297818994874;0.029051185506578578;0.3434702181005126;0.07769094996013501
"4. Área não Vegetada";0.0;0.0;0.0;0.005759944738718324;0.0;0.005759944738718324;0.005759944738718324;0.0017771302257740265;1.0;0.15629527199065;0.0;0.0017771302257740262
"5. Corpo D'água";0.0;0.0010420033674986636;0.001065357745245401;0.0;0.02051200229109673;0.022619363403840798;0.022619363403840798;-0.002107361112744065;0.9068337567631884;0.11312665263810884;0.09316624323681155;0.002107361112744066
"total";0.0865118263773916;0.6617942625722106;0.2236448337948083;0.00753707496449235;0.02051200229109673;1.0;1.0;0;0.8483337231719733;0.030234526661108766;0.1516662768280267;0.08807108108395771
"adj population";0.08651182637739166;0.661794262572211;0.22364483379480837;0.007537074964492349;0.02051200229109673;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.0151709387751214e-15;5.791439883180056e-16;6.436468125030163e-16;3.25005658565874e-15;2.0275321425721382e-15;7.515550467827021e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9114160139828676;0.8240893380913016;0.8845986425452433;0.764214866623166;1.0;0.8483337231719733;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06291040469141435;0.017537713559903495;0.04171737643859426;0.12324580985096348;0.1278051988478555;0.029929181380026502;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9370895953085856;0.9824622864400965;0.9582826235614057;0.8767541901490365;0.8721948011521445;0.1516662768280267;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.01532712483626289;0.06024543183654596;0.05161783481532867;0.0;0.0;0.06359519574406876;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1995 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.07896843002576218;0.011986156504472004;0.003178898079006465;0.0;0.0;0.09413348460924065;0.09413348460924065;-0.008409995283224007;0.8388984042561433;0.05678633148459671;0.16110159574385674;0.008409995283224003
"2. Formação Natural não Florestal";0.005450331867965477;0.5412365044764653;0.025496503404440228;0.0019431198149702448;0.0;0.5741264595638412;0.5741264595638412;0.082761099118106;0.9427130477275649;0.022221384932951765;0.05728695227243508;0.08276109911810603
"3. Agropecuária";0.0013047274322889834;0.10327063992164236;0.19997424756754764;0.0;0.0;0.304549614921479;0.304549614921479;-0.07560399783149965;0.6566228876011102;0.028644191973527414;0.3433771123988898;0.07560399783149968
"4. Área não Vegetada";0.0;0.0;0.0;0.005950179101291801;0.0;0.005950179101291801;0.005950179101291801;0.0019431198149702448;1.0;0.15241914076850666;0.0;0.0019431198149702442
"5. Corpo D'água";0.0;0.0003942577793676154;0.00029596803898496914;0.0;0.020550035985794125;0.02124026180414671;0.02124026180414671;-0.0006902258183525845;0.9675038930914763;0.12251125685888896;0.03249610690852367;0.0006902258183525863
"total";0.08572348932601664;0.6568875586819473;0.2289456170899793;0.007893298916262045;0.020550035985794125;1.0;1.0;0;0.8466793971568611;0.030336050309931587;0.15332060284313886;0.08470421893307628
"adj population";0.0857234893260167;0.6568875586819478;0.22894561708997935;0.007893298916262047;0.020550035985794125;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.0204935106808381e-15;5.790078887124474e-16;6.410059628440545e-16;3.2580378963563986e-15;2.032517149104303e-15;7.531062407698042e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9211994360779674;0.8239408667785747;0.8734574180075024;0.7538266527615011;1.0;0.8466793971568611;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06316786691684674;0.01783469656064959;0.040631468768833445;0.117525070442447;0.12768578090941043;0.02998436484322437;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9368321330831533;0.9821653034393504;0.9593685312311666;0.882474929557553;0.8723142190905896;0.15332060284313886;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013510118600508936;0.06577991017475182;0.0579427390448633;0.0;0.0;0.06861638391006203;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1996 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.07804308238593727;0.01738140907426329;0.0022325644112822294;0.0;0.0;0.09765705587148278;0.09765705587148278;-0.011896909215209103;0.7991545689094129;0.05355805996872519;0.20084543109058706;0.011896909215209098
"2. Formação Natural não Florestal";0.005225948225173769;0.533238714210826;0.024673587055956025;0.0010621862810329364;0.0;0.5642004357729887;0.5642004357729887;0.09189072250693969;0.9451228329525423;0.022701824410502367;0.05487716704745771;0.09189072250693975
"3. Agropecuária";0.002491116045162651;0.10389766839236048;0.20251812993680332;0.0;0.0;0.30890691437432644;0.30890691437432644;-0.07918599851348264;0.6555959757229535;0.0285410678883326;0.3444040242770465;0.07918599851348268
"4. Área não Vegetada";0.0;0.0;0.0;0.006454627986449892;0.0;0.006454627986449892;0.006454627986449892;0.0010621862810329364;1.0;0.14440249553908904;0.0;0.0010621862810329362
"5. Corpo D'água";0.0;0.001573366602478694;0.0002966344568021831;0.0;0.020910964935470542;0.02278096599475142;0.02278096599475142;-0.0018700010592808771;0.9179138821544394;0.11385894073136274;0.08208611784556064;0.0018700010592808784
"total";0.08576014665627368;0.6560911582799285;0.22972091586084376;0.0075168142674828286;0.020910964935470542;0.9999999999999998;0.9999999999999998;0;0.8411655194554871;0.030381115940333724;0.15883448054451288;0.09295290878797266
"adj population";0.08576014665627375;0.6560911582799288;0.22972091586084384;0.007516814267482829;0.02091096493547055;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.0267956304093417e-15;5.814990106760145e-16;6.431763307941051e-16;3.27834834756657e-15;2.0199428310137653e-15;7.549762150459796e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.910015729086071;0.8127509530974567;0.8815833298326268;0.8586919613501862;1.0;0.8411655194554872;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06196806192225642;0.017772116899827255;0.04094532207578425;0.11583015938325808;0.12579748130246135;0.02988173624296126;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9380319380777435;0.9822278831001727;0.9590546779242157;0.884169840616742;0.8742025186975386;0.15883448054451277;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.015434128540672831;0.061923443124325406;0.05440557184808087;0.0;0.0;0.06588157175653955;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1997 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.07914575884895146;0.017335008982964632;0.003585967531264553;0.0;0.0;0.10006673536318064;0.10006673536318064;-0.014050506347087741;0.7909297586425809;0.05298860075537494;0.20907024135741914;0.014050506347087738
"2. Formação Natural não Florestal";0.00391395228230024;0.5399585636191373;0.02159348902963777;0.0010616810944706148;0.0;0.5665276860255459;0.5665276860255459;0.08484912876575597;0.953101811152773;0.02264997923836749;0.04689818884722696;0.08484912876575601
"3. Agropecuária";0.0029565178848411995;0.09310398564372431;0.20776642375896154;0.0;0.0002973241868463663;0.3041242514743734;0.3041242514743734;-0.07068877752397279;0.6831629597170374;0.029750018202314554;0.31683704028296256;0.07068877752397276
"4. Área não Vegetada";0.0;0.0;0.0;0.006288360223105328;0.0;0.006288360223105328;0.006288360223105328;0.0010616810944706148;1.0;0.14836704794059083;0.0;0.0010616810944706146
"5. Corpo D'água";0.0;0.0009792565454756655;0.0004895936305367698;0.0;0.02152411673778133;0.022992966913793763;0.022992966913793763;-0.001171525989166069;0.9361174144459256;0.11529781743237011;0.06388258555407444;0.0011715259891660681
"total";0.0860162290160929;0.6513768147913019;0.23343547395040062;0.007350041317575943;0.021821440924627695;0.9999999999999999;0.9999999999999999;0;0.854683223187937;0.03076596297676452;0.145316776812063;0.08591080986022659
"adj population";0.08601622901609297;0.6513768147913025;0.23343547395040082;0.007350041317575943;0.0218214409246277;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.0251468212754357e-15;5.789151537442678e-16;6.389172750692056e-16;3.2730207889609005e-15;1.9690393863085296e-15;7.48503942535834e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9201258850134428;0.8289496207999629;0.8900379202995807;0.8555544045811216;0.9863746767285746;0.854683223187937;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06279609017831614;0.018040913337534225;0.04107006141169333;0.1183883278113776;0.12040514256204515;0.03023769759700431;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9372039098216839;0.9819590866624658;0.9589299385883067;0.8816116721886224;0.8795948574379548;0.145316776812063;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013740940334282886;0.05313824481281726;0.05133810038287817;0.0;0.0005946483736927327;0.059405966951835525;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1998 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.07993608024679508;0.014404460921694144;0.004726590854723511;0.0;0.0;0.09906713202321274;0.09906713202321274;-0.013728452480961637;0.8068880022494749;0.05467369936521849;0.19311199775052512;0.013728452480961648
"2. Formação Natural não Florestal";0.0035125785727491894;0.5331700878844727;0.019878969181710837;0.001060230107881837;0.0;0.5576218657468146;0.5576218657468146;0.08780984772339746;0.9561498941050421;0.023307521215885113;0.04385010589495786;0.0878098477233974
"3. Agropecuária";0.0018900207227068335;0.0967689261378207;0.21283572701029288;0.0;0.0002969178375105062;0.31179159170833093;0.31179159170833093;-0.07306875758723166;0.6826217661744791;0.02935755679639253;0.3173782338255209;0.07306875758723164
"4. Área não Vegetada";0.0;0.0;0.0;0.007163444339663052;0.0;0.007163444339663052;0.007163444339663052;0.001060230107881837;1.0;0.17756563301937955;0.0;0.0010602301078818368
"5. Corpo D'água";0.0;0.0010882385262244295;0.0012815470743720641;0.0;0.021986180581381177;0.02435596618197767;0.02435596618197767;-0.0020728677630859876;0.9027020491451483;0.10619255496438006;0.09729795085485171;0.002072867763085986
"total";0.08533867954225109;0.645431713470212;0.2387228341210993;0.008223674447544889;0.022283098418891683;0.9999999999999999;0.9999999999999999;0;0.8550915200626051;0.031424993228023425;0.14490847993739486;0.08887007783127926
"adj population";0.08533867954225113;0.6454317134702126;0.2387228341210996;0.008223674447544889;0.022283098418891686;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.0252424441546516e-15;5.759555083719591e-16;6.340889347761049e-16;3.1613110602592444e-15;1.9412456293171854e-15;7.337843576879147e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9366922557926247;0.8260673852201094;0.8915599875222896;0.871075865825603;0.9866751996545156;0.8550915200626051;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06411542181125446;0.018315093757954388;0.040535842821529264;0.14522691222876544;0.118337425373127;0.030800722407493052;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9358845781887455;0.9816849062420456;0.9594641571784708;0.8547730877712345;0.881662574626873;0.14490847993739486;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.01080519859091203;0.048903555724683745;0.051774214221612824;0.0;0.0005938356750210122;0.056038402106114805;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1999 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.08120330763871057;0.014842299851328363;0.0039051390546915765;0.0;0.0;0.0999507465447305;0.0999507465447305;-0.013840673254028671;0.8124332278235664;0.054509753203449605;0.18756677217643358;0.013840673254028657
"2. Formação Natural não Florestal";0.0038891925498683805;0.5193712459734707;0.020524011434218246;0.0010630857201214148;0.0;0.5448475356776787;0.5448475356776787;0.093049446104741;0.9532414335461374;0.023867419012206785;0.04675856645386256;0.09304944610474097
"3. Agropecuária";0.0010175731021228893;0.10259226638158742;0.22001582944166606;0.0;0.00029771755278423855;0.3239233864781606;0.3239233864781606;-0.07884791725432183;0.6792218117801754;0.02863267781297013;0.3207781882198246;0.07884791725432186
"4. Área não Vegetada";0.0;0.0;0.0;0.00718273828272485;0.0;0.00718273828272485;0.00718273828272485;0.0010630857201214148;1.0;0.17806442373103226;0.0;0.001063085720121414
"5. Corpo D'água";0.0;0.0010911695760333008;0.0006304892932628631;0.0;0.02237393414740783;0.024095593016703994;0.024095593016703994;-0.0014239413165119251;0.9285488069082741;0.10923218808804182;0.07145119309172587;0.0014239413165119258
"total";0.08611007329070185;0.6378969817824197;0.24507546922383874;0.008245824002846264;0.02267165170019207;1.0;1.0;0;0.8501470554839803;0.03163819342117437;0.14985294451601971;0.09411253182486243
"adj population";0.08611007329070187;0.6378969817824207;0.24507546922383913;0.008245824002846265;0.022671651700192072;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.0217459717445803e-15;5.762484766445322e-16;6.33410814533414e-16;3.1675787620217743e-15;1.9233867577217627e-15;7.322370782666064e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9430175185726953;0.8141929822621786;0.8977472536866409;0.871075865825603;0.9868682901130792;0.8501470554839804;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.063996591694914;0.018475207453669738;0.04014299545385341;0.14563464894022932;0.11760110770166575;0.03100118275785408;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.936003408305086;0.9815247925463303;0.9598570045461466;0.8543653510597706;0.8823988922983342;0.1498529445160196;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.009813531303982548;0.05095257940841602;0.050119279564345365;0.0;0.0005954351055684759;0.055740412691156205;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2000 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.08132376540685911;0.01810969688182707;0.004168398402569649;0.0;0.0;0.10360186069125583;0.10360186069125583;-0.016870103421307237;0.7849643323416003;0.05211354871871883;0.21503566765839965;0.016870103421307237
"2. Formação Natural não Florestal";0.003505170220244212;0.5141312240771921;0.01957411961738623;0.0010579939846997065;0.0;0.5382685078995223;0.5382685078995223;0.09138587428873862;0.9551575403946244;0.0240480595724349;0.044842459605375584;0.09138587428873868
"3. Agropecuária";0.0019028216428452753;0.09541446421010963;0.2286187443793311;0.0;0.00029629161037857566;0.3262323218426646;0.3262323218426646;-0.07357055260526961;0.7007850818950722;0.029190380772997272;0.29921491810492784;0.07357055260526962
"4. Área não Vegetada";0.0;0.0;0.0;0.007148335974193387;0.0;0.007148335974193387;0.007148335974193387;0.0010579939846997065;1.0;0.1784065393935363;0.0;0.0010579939846997065
"5. Corpo D'água";0.0;0.001998997019132068;0.0003005068381080217;0.0;0.022449469735122345;0.024748973592362434;0.024748973592362434;-0.002003212246861514;0.9070869000422012;0.10527753118589836;0.09291309995779884;0.0020032122468615146
"total";0.0867317572699486;0.629654382188261;0.252661769237395;0.008206329958893093;0.02274576134550092;1.0;1.0;0;0.8536715395726983;0.03174704017623049;0.14632846042730174;0.09244386827343838
"adj population";0.08673175726994865;0.6296543821882619;0.2526617692373955;0.008206329958893093;0.022745761345500923;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.0084669873427214e-15;5.68882060856134e-16;6.222723214788301e-16;3.143708336506325e-15;1.9088728251355642e-15;7.252202531319575e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.937646923879827;0.816529255764747;0.9048410650703803;0.871075865825603;0.9869737659743281;0.8536715395726983;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0633592878688416;0.01875398245964567;0.04010106251139447;0.14592019979693435;0.11680449337454168;0.031290071455443866;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9366407121311584;0.9812460175403543;0.9598989374886056;0.8540798002030656;0.8831955066254583;0.14632846042730174;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.01081598372617898;0.048274567644660316;0.04808604971612773;0.0;0.0005925832207571494;0.053884592153862085;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2001 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.08069362029492778;0.017719710530731153;0.0035653429340450275;0.0;0.0;0.10197867375970396;0.10197867375970396;-0.01552020808325388;0.79127936577278;0.052305772938591365;0.20872063422721998;0.01552020808325387
"2. Formação Natural não Florestal";0.003858458260722786;0.5281982307045433;0.02256717556151713;0.0010599764375703437;0.0;0.5556838409643536;0.5556838409643536;0.07291914936020356;0.950537323143839;0.022862965670759013;0.049462676856161014;0.07291914936020338
"3. Agropecuária";0.0019063871207995189;0.08159707093465474;0.22786890896795198;0.0;0.00029684679704507395;0.31166921382045126;0.31166921382045126;-0.05707061428088971;0.7311242139534014;0.030483570277962065;0.26887578604659856;0.05707061428088961
"4. Área não Vegetada";0.0;0.0;0.0;0.007161730416295381;0.0;0.007161730416295381;0.007161730416295381;0.0010599764375703437;1.0;0.1784782472414025;0.0;0.0010599764375703443
"5. Corpo D'água";0.0;0.0010879781546278542;0.0005971720760475393;0.0;0.021821390808519213;0.023506541039194605;0.023506541039194605;-0.0013883034336303196;0.9283114334914019;0.1092545512717751;0.07168856650859812;0.0013883034336303196
"total";0.08645846567645009;0.628602990324557;0.25459859953956165;0.008221706853865725;0.022118237605564285;1.0;1.0;0;0.8657438811922378;0.031385854002094815;0.13425611880776223;0.07397912579777377
"adj population";0.08645846567645014;0.6286029903245578;0.2545985995395621;0.008221706853865723;0.02211823760556429;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.0139054116318765e-15;5.713107177987176e-16;6.240886910072267e-16;3.160848435808773e-15;1.9409679073931433e-15;7.311121163639737e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9333223723504898;0.8402731753341274;0.8950124210425746;0.871075865825603;0.986579093581561;0.8657438811922377;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06318200914883101;0.01877765068625347;0.039149995523974676;0.14597869955411247;0.117742630529387;0.031038294527391926;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.936817990851169;0.9812223493137465;0.9608500044760253;0.8540213004458875;0.8822573694706131;0.13425611880776234;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.011529690763044609;0.05497122051962067;0.05345938114321935;0.0;0.0005936935940901444;0.06027699300998739;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2002 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.07953133571300201;0.01636803015357893;0.005623591931809904;0.0;0.0;0.10152295779839085;0.10152295779839085;-0.014963754312898198;0.7833827681709111;0.05144779636023189;0.21661723182908887;0.014963754312898203
"2. Formação Natural não Florestal";0.005058151900684253;0.5188947742153449;0.021426483885395437;0.001059470574203127;0.0;0.5464388805756277;0.5464388805756277;0.07804183317664408;0.9495934360833415;0.023309765475598182;0.05040656391665854;0.07804183317664404
"3. Agropecuária";0.0019697158718063853;0.08771173703054268;0.2306459594937604;0.0;0.0002967051298202393;0.3206241175259297;0.3206241175259297;-0.062167485632945954;0.7193655963048615;0.0295715701586741;0.2806344036951385;0.062167485632945885
"4. Área não Vegetada";0.0;0.0;0.0;0.0071583125506381115;0.0;0.0071583125506381115;0.0071583125506381115;0.001059470574203127;1.0;0.1786064012153663;0.0;0.0010594705742031276
"5. Corpo D'água";0.0;0.0015061723528052822;0.000760596582018023;0.0;0.021988962614589044;0.024255731549412348;0.024255731549412348;-0.001970063805003066;0.9065470802146051;0.10562541400964504;0.09345291978539494;0.0019700638050030653
"total";0.08655920348549265;0.6244807137522718;0.2584566318929838;0.008217783124841239;0.022285667744409283;1.0000000000000002;1.0000000000000002;0;0.8582193445873346;0.03128239532810507;0.14178065541266538;0.07910130375084716
"adj population";0.0865592034854927;0.6244807137522728;0.2584566318929841;0.008217783124841239;0.02228566774440929;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.0158285372774344e-15;5.701529060064971e-16;6.214979322842148e-16;3.1582393192892264e-15;1.939365739008947e-15;7.30508443386632e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9188085438694165;0.8309220169466881;0.8923971414641871;0.871075865825603;0.986686280473033;0.8582193445873346;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.061853944497233235;0.018899085571997126;0.03860473968921422;0.1460862648436441;0.11703524528215407;0.030942507443308825;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9381460555027668;0.9811009144280028;0.9613952603107858;0.8539137351563559;0.882964754717846;0.14178065541266538;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.014055735544981268;0.05508821272056563;0.05562134479844677;0.0;0.0005934102596404783;0.06267935166181707;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2003 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.08002524484561209;0.01612874078035033;0.002986126592040334;0.0;0.0;0.09914011221800276;0.09914011221800276;-0.012719627446472613;0.8071934059308075;0.05366891673889035;0.19280659406919254;0.012719627446472606
"2. Formação Natural não Florestal";0.005664610250358909;0.5042786852382327;0.02408129380156793;0.001065789082257617;0.0;0.5350903783724172;0.5350903783724172;0.07550776719088519;0.9424177776698129;0.0239605171718205;0.05758222233018706;0.07550776719088503
"3. Agropecuária";0.0007306296755591417;0.08900126084495458;0.2444360829688677;0.0;0.0002984746303596835;0.33446644811974113;0.33446644811974113;-0.06266521885454832;0.7308239267137435;0.029635331626545795;0.2691760732862565;0.06266521885454834
"4. Área não Vegetada";0.0;0.0;0.0;0.0072010035480183695;0.0;0.0072010035480183695;0.0072010035480183695;0.001065789082257617;1.0;0.17895271151695294;0.0;0.0010657890822576167
