"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Amazônia  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.8805663401501583;0.0005871679112572984;0.010564523449495064;2.268826821727729e-05;0.0008961999326800785;0.8926369197118081;0.8926369197118081;0.0023425185455234806;0.9864776155958828;0.0020678163777777345;0.013522384404117238;0.0023425185455233644
"2. Formação Natural não Florestal";0.008110929337432954;0.02760539437379487;0.0013970419819207735;0.0;0.0005277759020340034;0.0376411415951826;0.0376411415951826;-0.0091410994827934;0.7333835586253282;0.0219736128960297;0.2666164413746718;0.009141099482793402
"3. Agropecuária";0.006070420504952591;0.00028631991243097647;0.04750968106611742;0.00010762440926019289;0.00010605444918323692;0.054080100341944416;0.054080100341944416;0.00543325548868456;0.8785057861527121;0.019231548705911795;0.12149421384728787;0.005433255488684556
"4. Área não Vegetada";1.9568436397945226e-05;0.0;3.0078639826577478e-05;0.0005268176650228435;0.0;0.0005764647412473662;0.0005764647412473662;8.066560125294747e-05;0.9138766473087403;0.07981862229801893;0.0861233526912597;8.066560125294744e-05
"5. Corpo D'água";0.00021217982838971257;2.1159914906054544e-05;1.2030693269138923e-05;0.0;0.014820003173280732;0.015065373609845637;0.015065373609845637;0.0012846598473324126;0.9837129537627561;0.0361900896432705;0.016287046237243863;0.0012846598473324148
"total";0.8949794382573315;0.0285000421123892;0.05951335583062897;0.0006571303425003136;0.016350033457178052;1.0;1.0;0;0.9710282364283737;0.004304195043012455;0.02897176357162634;0.009141099482793343
"adj population";0.8949794382573033;0.028500042112389233;0.05951335583062912;0.0006571303425003137;0.016350033457178028;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.870861122199545e-18;1.0582869073751382e-17;7.378676638265519e-18;7.265325272295041e-17;1.5838954996945277e-17;1.1232461455411213e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9838956097860322;0.9686088976617541;0.7983028414886706;0.8016943229532761;0.9064203576155007;0.9710282364283735;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0020515404412730595;0.0315030048252191;0.017190010316267313;0.06775951407906548;0.0327742545161926;0.004337345667130754;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9979484595587269;0.9684969951747809;0.9828099896837327;0.9322404859209346;0.9672257454838074;0.028971763571626452;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.024141159123299616;0.0017892954771886599;0.013140838551653988;9.929415244904535e-05;0.0004907408731298114;0.019830664088860563;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1992 "
" ";"1. Floresta";"2. Formação Natural não Florestal";"3. Agropecuária";"4. Área não Vegetada";"5. Corpo D'água";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1. Floresta";0.8783261615625857;1.0135266563741156e-05;0.011569444806148124;3.3978606180047224e-05;0.001106947849458738;0.8910466680909364;0.8910466680909364;-0.0067748021098598;0.9857240849622337;0.0020852787386645005;0.014275915037766262;0.006774802109859812
"2. Formação Natural não Florestal";0.001477624435771357;0.03508349374035424;0.0015855995569946638;0.0;0.00034710642724618165;0.038493824160366445;0.038493824160366445;-0.003356197618925265;0.9114057775656519;0.024886968281846316;0.08859422243434811;0.0033561976189252773
"3. Agropecuária";0.004352818001972047;4.3997534523195954e-05;0.05050209060039716;9.831319211437238e-05;8.292039177885908e-05;0.05508013972078564;0.05508013972078564;0.008607211808990902;0.9168838506293615;0.019785520014306154;0.08311614937063849;0.008607211808990906
"4. Área não Vegetada";1.965816798812111e-05;0.0;3.0216566236592018e-05;0.0005639808883819915;0.0;0.0006138556226067046;0.0006138556226067046;8.241706406970647e-05;0.9187516862468038;0.08077824272000031;0.08124831375319619;8.241706406970646e-05
"5. Corpo D'água";9.560381275932258e-05;0.0;0.0;0.0;0.014669908592567876;0.014765512405327199;0.014765512405327199;0.0014413708557244561;0.99352519505352;0.036782788948880284;0.006474804946480006;0.0014413708557244557
"total";0.8842718659810765;0.03513762654144117;0.06368735152977655;0.0006962726866764111;0.016206883261051654;1.0;1.0;0;0.9791456353842868;0.004498567364895453;0.020854364615713217;0.010130999728785079
"adj population";0.8842718659810538;0.03513762654144132;0.06368735152977677;0.000696272686676411;0.016206883261051633;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.722648087721025e-18;9.997182781036224e-18;7.207482845163189e-18;7.099576638879672e-17;1.599696811420741e-17;1.0992004821692457e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9932761578794613;0.9984594064421768;0.7929689237710777;0.8100000174846705;0.9051653150252871;0.979145635384287;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002147924863747576;0.028164486629154207;0.01672959798567016;0.06717965921163298;0.03296306604213374;0.0045354504531055564;NaN;NaN;NaN;NaN;NaN;NaN
